mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+05	2.71388e+38	1.17007e+29	2.42907e+38	1.10664e+29	3.18136e+49	8.48081e+49	2.85133e+49	9.47091e+49	3.80300e+50	3.40696e+50	1.28631e+22
1.25893e+05	2.15575e+38	5.86442e+28	1.92951e+38	5.54652e+28	2.52706e+49	6.73663e+49	2.26490e+49	7.52310e+49	3.02086e+50	2.70627e+50	8.11605e+21
1.58489e+05	1.71239e+38	2.93924e+28	1.53268e+38	2.77991e+28	2.00732e+49	5.35115e+49	1.79908e+49	5.97587e+49	2.39957e+50	2.14968e+50	5.12088e+21
1.99526e+05	1.36021e+38	1.47314e+28	1.21747e+38	1.39328e+28	1.59448e+49	4.25060e+49	1.42907e+49	4.74683e+49	1.90605e+50	1.70756e+50	3.23106e+21
2.51189e+05	1.08046e+38	7.38329e+27	9.67076e+37	6.98307e+27	1.26654e+49	3.37640e+49	1.13515e+49	3.77057e+49	1.51404e+50	1.35637e+50	2.03866e+21
3.16228e+05	8.58248e+37	3.70045e+27	7.68181e+37	3.49987e+27	1.00605e+49	2.68198e+49	9.01684e+48	2.99508e+49	1.20265e+50	1.07741e+50	1.28631e+21
3.98107e+05	6.81734e+37	1.85464e+27	6.10191e+37	1.75410e+27	7.99136e+48	2.13038e+49	7.16238e+48	2.37909e+49	9.55301e+49	8.55820e+49	8.11604e+20
5.01187e+05	5.41522e+37	9.29527e+26	4.84694e+37	8.79141e+26	6.34779e+48	1.69223e+49	5.68930e+48	1.88978e+49	7.58825e+49	6.79804e+49	5.12088e+20
6.30957e+05	4.30148e+37	4.65870e+26	3.85007e+37	4.40617e+26	5.04224e+48	1.34419e+49	4.51918e+48	1.50111e+49	6.02755e+49	5.39990e+49	3.23106e+20
7.94328e+05	3.41679e+37	2.33489e+26	3.05823e+37	2.20833e+26	4.00518e+48	1.06773e+49	3.58970e+48	1.19238e+49	4.78785e+49	4.28929e+49	2.03866e+20
1.00000e+06	2.71406e+37	1.17022e+26	2.42924e+37	1.10679e+26	3.18143e+48	8.48128e+48	2.85140e+48	9.47143e+48	3.80313e+49	3.40706e+49	1.28631e+20
1.25893e+06	2.15586e+37	5.86502e+25	1.92962e+37	5.54711e+25	2.52715e+48	6.73686e+48	2.26490e+48	7.52345e+48	3.02094e+49	2.70630e+49	8.11604e+19
1.58489e+06	1.71246e+37	2.93948e+25	1.53275e+37	2.78015e+25	2.00741e+48	5.35131e+48	1.79910e+48	5.97612e+48	2.39972e+49	2.14971e+49	5.12088e+19
1.99526e+06	1.36026e+37	1.47323e+25	1.21751e+37	1.39338e+25	1.59453e+48	4.25068e+48	1.42903e+48	4.74696e+48	1.90613e+49	1.70756e+49	3.23105e+19
2.51189e+06	1.08049e+37	7.38367e+24	9.67103e+36	6.98343e+24	1.26640e+48	3.37652e+48	1.13527e+48	3.77067e+48	1.51413e+49	1.35643e+49	2.03866e+19
3.16228e+06	8.58261e+36	3.70060e+24	7.68197e+36	3.50001e+24	1.00600e+48	2.68172e+48	9.01391e+47	2.99475e+48	1.20240e+49	1.07718e+49	1.28631e+19
3.98107e+06	6.81736e+36	1.85470e+24	6.10200e+36	1.75416e+24	7.99225e+47	2.13030e+48	7.16160e+47	2.37895e+48	9.55212e+48	8.55884e+48	8.11604e+18
5.01187e+06	5.41512e+36	9.29551e+23	4.84698e+36	8.79164e+23	6.35010e+47	1.69234e+48	5.68876e+47	1.88966e+48	7.58950e+48	6.79608e+48	5.12087e+18
6.30957e+06	4.30120e+36	4.65879e+23	3.85005e+36	4.40626e+23	5.03748e+47	1.34442e+48	4.52266e+47	1.50096e+48	6.02832e+48	5.40158e+48	3.23105e+18
7.94328e+06	3.41625e+36	2.33491e+23	3.05811e+36	2.20836e+23	4.00101e+47	1.06789e+48	3.59156e+47	1.19209e+48	4.78748e+48	4.29066e+48	2.03865e+18
1.00000e+07	2.71306e+36	1.17021e+23	2.42895e+36	1.10679e+23	3.17902e+47	8.47361e+47	2.84601e+47	9.47040e+47	3.79680e+48	3.40155e+48	1.28630e+18
1.25893e+07	2.15411e+36	5.86471e+22	1.92898e+36	5.54692e+22	2.51553e+47	6.73704e+47	2.26693e+47	7.51902e+47	3.02019e+48	2.71268e+48	8.11603e+17
1.58489e+07	1.70949e+36	2.93896e+22	1.53149e+36	2.77978e+22	1.99570e+47	5.34858e+47	1.79847e+47	5.96674e+47	2.39652e+48	2.15450e+48	5.12087e+17
1.99526e+07	1.35537e+36	1.47248e+22	1.21514e+36	1.39280e+22	1.57868e+47	4.24115e+47	1.42448e+47	4.72963e+47	1.89135e+48	1.70360e+48	3.23104e+17
2.51189e+07	1.07270e+36	7.37329e+21	9.62901e+35	6.97502e+21	1.24331e+47	3.35471e+47	1.12506e+47	3.72673e+47	1.49541e+48	1.35620e+48	2.03865e+17
3.16228e+07	8.46277e+35	3.68709e+21	7.61129e+35	3.48856e+21	9.71960e+46	2.64422e+47	8.80307e+46	2.93449e+47	1.17434e+48	1.05701e+48	1.28630e+17
3.98107e+07	6.64008e+35	1.83818e+21	5.98928e+35	1.73971e+21	7.60010e+46	2.07798e+47	6.86402e+46	2.29994e+47	9.18572e+47	8.39471e+47	8.11598e+16
5.01187e+07	5.16527e+35	9.11027e+20	4.67770e+35	8.62588e+20	6.08448e+46	1.58647e+47	4.95400e+46	1.80836e+47	7.05990e+47	5.99286e+47	5.12081e+16
6.30957e+07	3.96892e+35	4.47108e+20	3.61262e+35	4.23562e+20	4.63630e+46	1.22104e+47	3.83209e+46	1.39284e+47	5.44265e+47	4.94740e+47	3.23101e+16
7.94328e+07	3.00182e+35	2.16361e+20	2.74862e+35	2.05094e+20	3.28749e+46	9.68573e+46	3.32636e+46	1.03709e+47	4.46584e+47	4.10213e+47	2.03862e+16
1.00000e+08	2.22889e+35	1.02862e+20	2.05402e+35	9.75693e+19	2.47272e+46	7.29234e+46	2.35030e+46	8.06788e+46	2.87602e+47	2.95742e+47	1.28628e+16
1.25893e+08	1.62260e+35	4.79340e+19	1.50500e+35	4.54970e+19	1.80991e+46	5.35144e+46	1.71915e+46	5.89646e+46	2.10688e+47	2.16709e+47	8.11579e+15
1.58489e+08	1.15809e+35	2.18789e+19	1.08080e+35	2.07790e+19	1.30217e+46	3.82456e+46	1.23547e+46	3.74961e+46	1.50739e+47	1.54594e+47	5.12070e+15
1.99526e+08	8.11177e+34	9.78699e+18	7.61331e+34	9.29999e+18	7.25341e+45	2.49429e+46	6.84773e+45	2.38174e+46	8.66626e+46	8.86927e+46	3.23085e+15
2.51189e+08	5.58555e+34	4.29705e+18	5.26860e+34	4.08514e+18	5.49535e+45	1.81900e+46	5.25364e+45	1.71580e+46	6.35424e+46	6.56026e+46	2.03853e+15
3.16228e+08	3.78848e+34	1.85551e+18	3.58898e+34	1.76470e+18	2.85562e+45	1.09624e+46	2.76727e+45	1.01472e+46	3.68936e+46	3.91214e+46	1.28622e+15
3.98107e+08	2.53644e+34	7.89740e+17	2.41168e+34	7.51338e+17	1.43701e+45	6.97113e+45	1.36918e+45	5.19064e+45	2.49429e+46	2.71173e+46	8.11545e+14
5.01187e+08	1.67962e+34	3.32025e+17	1.60190e+34	3.15965e+17	5.81741e+45	1.06510e+46	5.54792e+45	9.07749e+45	5.98213e+46	5.91088e+46	5.12040e+14
6.30957e+08	1.10210e+34	1.38163e+17	1.05376e+34	1.31510e+17	-2.77842e+45	-1.52884e+45	-2.76254e+45	-2.64279e+45	-1.68991e+46	-1.63321e+46	3.23059e+14
7.94328e+08	7.17711e+33	5.70058e+16	6.87647e+33	5.42704e+16	5.67899e+44	1.48618e+45	5.99276e+44	7.30373e+44	1.01355e+46	1.09730e+46	2.03847e+14
1.00000e+09	4.64506e+33	2.33571e+16	4.45797e+33	2.22395e+16	1.95637e+45	2.86691e+45	1.93333e+45	2.37260e+45	2.07611e+46	2.11080e+46	1.28601e+14
