mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
5.01187e+05	3.13701e+36	4.31717e+24	1.52035e+36	2.73670e+24	3.62660e+47	5.27682e+47	1.75333e+47	1.08968e+48	4.35536e+48	2.10737e+48	4.62775e+23
6.30957e+05	2.49178e+36	2.16371e+24	1.20766e+36	1.37160e+24	2.88069e+47	4.19156e+47	1.39273e+47	8.65552e+47	3.45947e+48	1.67396e+48	2.91991e+23
7.94328e+05	1.97921e+36	1.08442e+24	9.59274e+35	6.87430e+23	2.28805e+47	3.32942e+47	1.10622e+47	6.87508e+47	2.74777e+48	1.32963e+48	1.84234e+23
1.00000e+06	1.57194e+36	5.43496e+23	7.61967e+35	3.44531e+23	1.81715e+47	2.64455e+47	8.78619e+46	5.46028e+47	2.18224e+48	1.05600e+48	1.16244e+23
1.25893e+06	1.24824e+36	2.72385e+23	6.05220e+35	1.72673e+23	1.44293e+47	2.10022e+47	6.97595e+46	4.33567e+47	1.73260e+48	8.38609e+47	7.33448e+22
1.58489e+06	9.90765e+35	1.36502e+23	4.80663e+35	8.65381e+22	1.14507e+47	1.66790e+47	5.53826e+46	3.44100e+47	1.37489e+48	6.65925e+47	4.62775e+22
1.99526e+06	7.85680e+35	6.83930e+22	3.81624e+35	4.33657e+22	9.07419e+46	1.32383e+47	4.39038e+46	2.72795e+47	1.08917e+48	5.28371e+47	2.91991e+22
2.51189e+06	6.21953e+35	3.42503e+22	3.02767e+35	2.17247e+22	7.16874e+46	1.04986e+47	3.47842e+46	2.15863e+47	8.60795e+47	4.18825e+47	1.84234e+22
3.16228e+06	4.90799e+35	1.71319e+22	2.39818e+35	1.08745e+22	5.64359e+46	8.29576e+46	2.73012e+46	1.70110e+47	6.76632e+47	3.30181e+47	1.16244e+22
3.98107e+06	3.85280e+35	8.54779e+21	1.89352e+35	5.43280e+21	4.41374e+46	6.53821e+46	2.14033e+46	1.33423e+47	5.29403e+47	2.60134e+47	7.33448e+21
5.01187e+06	3.00019e+35	4.24423e+21	1.48658e+35	2.70313e+21	3.41761e+46	5.11763e+46	1.65685e+46	1.03714e+47	4.10626e+47	2.02041e+47	4.62775e+21
6.30957e+06	2.30979e+35	2.09014e+21	1.15655e+35	1.33504e+21	2.58899e+46	3.96242e+46	1.27361e+46	7.96512e+46	3.13984e+47	1.56318e+47	2.91991e+21
7.94328e+06	1.75225e+35	1.01681e+21	8.88271e+34	6.51801e+20	1.94057e+46	3.02039e+46	9.53292e+45	6.02242e+46	2.36205e+47	1.18455e+47	1.84234e+21
1.00000e+07	1.30631e+35	4.86784e+20	6.71128e+34	3.13294e+20	1.43120e+46	2.24406e+46	6.88099e+45	4.48221e+46	1.73454e+47	8.66357e+46	1.16244e+21
1.25893e+07	9.55480e+34	2.28683e+20	4.97582e+34	1.47791e+20	1.01681e+46	1.66573e+46	5.10150e+45	3.26609e+46	1.27023e+47	6.55501e+46	7.33448e+20
1.58489e+07	6.85402e+34	1.05276e+20	3.61599e+34	6.83083e+19	7.20860e+45	1.20021e+46	3.61945e+45	2.33590e+46	9.04396e+46	4.71615e+46	4.62775e+20
1.99526e+07	4.82511e+34	4.74914e+19	2.57609e+34	3.09279e+19	5.00435e+45	8.45679e+45	2.51404e+45	1.63834e+46	6.20246e+46	3.23000e+46	2.91991e+20
2.51189e+07	3.33828e+34	2.10167e+19	1.80119e+34	1.37311e+19	3.38499e+45	5.83607e+45	1.73335e+45	1.10973e+46	4.27031e+46	2.35430e+46	1.84234e+20
3.16228e+07	2.27403e+34	9.13990e+18	1.23821e+34	5.98818e+18	2.25271e+45	3.94472e+45	1.13900e+45	7.50671e+45	2.86332e+46	1.46597e+46	1.16244e+20
3.98107e+07	1.52828e+34	3.91433e+18	8.38612e+33	2.57059e+18	1.54441e+45	2.70805e+45	7.76254e+44	5.05546e+45	1.92912e+46	1.12431e+46	7.33448e+19
5.01187e+07	1.01534e+34	1.65443e+18	5.60751e+33	1.08861e+18	1.25060e+45	1.54241e+45	2.50242e+44	3.56141e+45	1.23177e+46	2.82065e+45	4.62775e+19
6.30957e+07	6.68063e+33	6.91523e+17	3.70930e+33	4.55753e+17	8.49979e+44	1.04433e+45	2.31548e+44	2.41264e+45	8.65260e+45	4.77355e+45	2.91991e+19
7.94328e+07	4.36057e+33	2.86380e+17	2.43172e+33	1.88989e+17	4.48865e+44	1.01166e+45	4.56487e+44	1.48957e+45	8.24160e+45	5.70342e+45	1.84234e+19
1.00000e+08	2.82754e+33	1.17697e+17	1.58241e+33	7.77534e+16	3.50493e+44	7.36372e+44	2.56376e+44	1.17492e+45	2.93458e+45	3.46538e+45	1.16244e+19
1.25893e+08	1.82365e+33	4.80703e+16	1.02353e+33	3.17837e+16	2.50146e+44	5.23276e+44	1.87218e+44	7.91358e+44	2.10767e+45	2.40530e+45	7.33448e+18
1.58489e+08	1.17107e+33	1.95339e+16	6.58784e+32	1.29246e+16	1.84193e+44	3.32049e+44	1.41240e+44	2.53699e+44	1.77551e+45	1.95942e+45	4.62775e+18
1.99526e+08	7.49367e+32	7.90534e+15	4.22340e+32	5.23346e+15	3.70574e+43	1.04932e+44	2.51789e+43	4.03809e+43	4.94037e+44	6.99820e+44	2.91991e+18
2.51189e+08	4.78164e+32	3.18875e+15	2.69893e+32	2.11194e+15	4.94655e+43	9.75294e+43	4.09574e+43	5.58947e+43	5.33963e+44	6.72744e+44	1.84234e+18
3.16228e+08	3.04420e+32	1.28283e+15	1.72030e+32	8.49931e+14	-1.36523e+43	7.16133e+42	-1.51917e+43	-1.85176e+43	-4.15126e+43	5.26686e+43	1.16244e+18
3.98107e+08	1.93454e+32	5.14987e+14	1.09427e+32	3.41298e+14	-2.37254e+43	-2.03971e+43	-2.97385e+43	-3.63785e+43	-1.53617e+44	-1.49559e+44	7.33448e+17
5.01187e+08	1.22759e+32	2.06389e+14	6.94906e+31	1.36811e+14	1.81705e+44	2.12682e+44	1.62588e+44	1.99065e+44	1.56329e+45	1.55895e+45	4.62775e+17
6.30957e+08	7.78075e+31	8.26012e+13	4.40716e+31	5.47645e+13	-1.49039e+44	-1.67556e+44	-1.39970e+44	-1.71499e+44	-1.23880e+45	-1.22771e+45	2.91991e+17
7.94328e+08	4.92707e+31	3.30230e+13	2.79212e+31	2.18974e+13	2.02611e+41	1.39546e+43	7.82388e+42	9.59779e+42	1.17456e+43	1.02229e+44	1.84234e+17
1.00000e+09	3.11770e+31	1.31909e+13	1.76745e+31	8.74779e+12	5.81804e+43	6.18600e+43	4.75011e+43	5.82376e+43	4.98380e+44	4.53021e+44	1.16244e+17
