mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+05	1.11502e+38	7.82485e+27	1.00056e+38	7.41077e+27	1.30735e+49	3.49355e+49	1.17471e+49	3.89146e+49	1.56270e+50	1.40354e+50	1.81312e+21
3.16228e+05	8.85697e+37	3.92176e+27	7.94777e+37	3.71423e+27	1.03846e+49	2.77504e+49	9.33108e+48	3.09111e+49	1.24130e+50	1.11487e+50	1.14400e+21
3.98107e+05	7.03537e+37	1.96555e+27	6.31317e+37	1.86154e+27	8.24883e+48	2.20430e+49	7.41199e+48	2.45536e+49	9.86004e+49	8.85581e+49	7.21817e+20
5.01187e+05	5.58842e+37	9.85118e+26	5.01475e+37	9.32988e+26	6.55230e+48	1.75095e+49	5.88757e+48	1.95037e+49	7.83214e+49	7.03444e+49	4.55436e+20
6.30957e+05	4.43905e+37	4.93732e+26	3.98337e+37	4.67604e+26	5.20469e+48	1.39083e+49	4.67668e+48	1.54924e+49	6.22128e+49	5.58768e+49	2.87360e+20
7.94328e+05	3.52607e+37	2.47453e+26	3.16411e+37	2.34359e+26	4.13422e+48	1.10478e+49	3.71480e+48	1.23061e+49	4.94173e+49	4.43844e+49	1.81312e+20
1.00000e+06	2.80086e+37	1.24021e+26	2.51335e+37	1.17458e+26	3.28392e+48	8.77557e+48	2.95077e+48	9.77510e+48	3.92536e+49	3.52554e+49	1.14400e+20
1.25893e+06	2.22481e+37	6.21578e+25	1.99643e+37	5.88686e+25	2.60856e+48	6.97062e+48	2.34383e+48	7.76466e+48	3.11804e+49	2.80041e+49	7.21817e+19
1.58489e+06	1.76723e+37	3.11528e+25	1.58582e+37	2.95043e+25	2.07208e+48	5.53699e+48	1.86181e+48	6.16773e+48	2.47685e+49	2.22446e+49	4.55435e+19
1.99526e+06	1.40376e+37	1.56134e+25	1.25966e+37	1.47872e+25	1.64590e+48	4.39818e+48	1.47884e+48	4.89915e+48	1.96739e+49	1.76695e+49	2.87360e+19
2.51189e+06	1.11505e+37	7.82525e+24	1.00059e+37	7.41116e+24	1.30721e+48	3.49368e+48	1.17484e+48	3.89157e+48	1.56278e+49	1.40360e+49	1.81312e+19
3.16228e+06	8.85712e+36	3.92192e+24	7.94794e+36	3.71438e+24	1.03842e+48	2.77479e+48	9.32820e+47	3.09078e+48	1.24105e+49	1.11464e+49	1.14400e+19
3.98107e+06	7.03541e+36	1.96562e+24	6.31327e+36	1.86160e+24	8.24972e+47	2.20423e+48	7.41117e+47	2.45524e+48	9.85911e+48	8.85640e+48	7.21816e+18
5.01187e+06	5.58833e+36	9.85143e+23	5.01479e+36	9.33013e+23	6.55483e+47	1.75107e+48	5.88708e+47	1.95025e+48	7.83349e+48	7.03275e+48	4.55435e+18
6.30957e+06	4.43880e+36	4.93741e+23	3.98335e+36	4.67614e+23	5.19991e+47	1.39105e+48	4.68012e+47	1.54907e+48	6.22188e+48	5.58935e+48	2.87360e+18
7.94328e+06	3.52556e+36	2.47456e+23	3.16400e+36	2.34362e+23	4.13018e+47	1.10491e+48	3.71664e+47	1.23031e+48	4.94131e+48	4.43974e+48	1.81312e+18
1.00000e+07	2.79992e+36	1.24020e+23	2.51307e+36	1.17458e+23	3.28171e+47	8.76820e+47	2.94528e+47	9.77467e+47	3.91906e+48	3.52034e+48	1.14400e+18
1.25893e+07	2.22314e+36	6.21549e+22	1.99582e+36	5.88669e+22	2.59709e+47	6.97061e+47	2.34603e+47	7.76043e+47	3.11758e+48	2.80709e+48	7.21815e+17
1.58489e+07	1.76438e+36	3.11478e+22	1.58460e+36	2.95007e+22	2.06072e+47	5.53452e+47	1.86176e+47	6.15885e+47	2.47383e+48	2.22986e+48	4.55434e+17
1.99526e+07	1.39904e+36	1.56061e+22	1.25737e+36	1.47816e+22	1.63106e+47	4.38884e+47	1.47519e+47	4.88281e+47	1.95259e+48	1.76265e+48	2.87359e+17
2.51189e+07	1.10750e+36	7.81518e+21	9.96510e+35	7.40299e+21	1.28493e+47	3.47253e+47	1.16513e+47	3.84917e+47	1.54470e+48	1.40427e+48	1.81311e+17
3.16228e+07	8.74047e+35	3.90873e+21	7.87913e+35	3.70321e+21	1.00507e+47	2.73815e+47	9.12746e+46	3.03210e+47	1.21388e+48	1.09472e+48	1.14399e+17
3.98107e+07	6.86213e+35	1.94938e+21	6.20308e+35	1.84739e+21	7.86212e+46	2.15287e+47	7.12075e+46	2.37826e+47	9.49772e+47	8.70534e+47	7.21808e+16
5.01187e+07	5.34288e+35	9.66775e+20	4.84847e+35	9.16560e+20	6.29890e+46	1.64471e+47	5.15150e+46	1.87072e+47	7.31548e+47	6.23751e+47	4.55428e+16
6.30957e+07	4.11047e+35	4.74949e+20	3.74866e+35	4.50512e+20	4.80138e+46	1.26943e+47	3.97735e+46	1.44139e+47	5.64602e+47	5.13940e+47	2.87356e+16
7.94328e+07	3.11356e+35	2.30148e+20	2.85615e+35	2.18437e+20	3.40982e+46	1.00729e+47	3.43910e+46	1.07386e+47	4.63081e+47	4.24593e+47	1.81308e+16
1.00000e+08	2.31576e+35	1.09594e+20	2.13783e+35	1.04084e+20	2.58210e+46	7.58417e+46	2.44558e+46	8.37070e+46	2.97917e+47	3.05922e+47	1.14397e+16
1.25893e+08	1.68876e+35	5.11612e+19	1.56908e+35	4.86197e+19	1.88115e+46	5.59014e+46	1.79308e+46	6.14378e+46	2.19420e+47	2.25111e+47	7.21784e+15
1.58489e+08	1.20734e+35	2.33930e+19	1.12872e+35	2.22441e+19	1.36538e+46	3.99751e+46	1.29909e+46	3.91757e+46	1.57236e+47	1.61918e+47	4.55417e+15
1.99526e+08	8.46998e+34	1.04818e+19	7.96349e+34	9.97225e+18	7.77120e+45	2.60669e+46	7.20767e+45	2.49202e+46	9.07486e+46	9.36002e+46	2.87346e+15
2.51189e+08	5.84035e+34	4.60908e+18	5.51882e+34	4.38705e+18	5.64941e+45	1.86730e+46	5.33174e+45	1.76902e+46	6.60588e+46	6.77078e+46	1.81300e+15
3.16228e+08	3.96612e+34	1.99290e+18	3.76414e+34	1.89764e+18	2.87587e+45	1.12684e+46	2.66564e+45	1.04392e+46	3.79068e+46	3.93248e+46	1.14391e+15
3.98107e+08	2.65812e+34	8.49183e+17	2.53209e+34	8.08857e+17	1.47608e+45	7.18402e+45	1.27110e+45	5.33106e+45	2.57809e+46	2.59254e+46	7.21741e+14
5.01187e+08	1.76173e+34	3.57360e+17	1.68340e+34	3.40481e+17	5.83157e+45	1.09628e+46	5.64759e+45	9.41998e+45	6.05586e+46	6.10167e+46	4.55375e+14
6.30957e+08	1.15681e+34	1.48825e+17	1.10820e+34	1.41827e+17	-2.78907e+45	-1.45496e+45	-2.77438e+45	-2.62545e+45	-1.65800e+46	-1.59959e+46	2.87314e+14
7.94328e+08	7.53785e+33	6.14453e+16	7.23624e+33	5.85667e+16	5.26600e+44	1.30222e+45	4.15600e+44	5.07940e+44	1.00394e+46	9.60988e+45	1.81274e+14
1.00000e+09	4.88089e+33	2.51896e+16	4.69358e+33	2.40130e+16	2.03115e+45	2.81910e+45	1.87546e+45	2.29998e+45	2.16091e+46	2.07627e+46	1.14382e+14
