mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+05	9.55020e+37	1.67273e+28	7.55117e+37	1.47555e+28	1.11165e+49	2.63003e+49	8.80011e+48	3.32496e+49	1.33198e+50	1.05401e+50	3.55431e+23
1.25893e+05	7.58607e+37	8.38366e+27	5.99818e+37	7.39542e+27	8.83020e+48	2.08912e+49	6.99020e+48	2.64113e+49	1.05804e+50	8.37237e+49	2.24262e+23
1.58489e+05	6.02587e+37	4.20185e+27	4.76456e+37	3.70655e+27	7.01410e+48	1.65946e+49	5.55253e+48	2.09793e+49	8.40433e+49	6.65044e+49	1.41500e+23
1.99526e+05	4.78655e+37	2.10594e+27	3.78465e+37	1.85770e+27	5.57152e+48	1.31816e+49	4.41054e+48	1.66646e+49	6.67582e+49	5.28265e+49	8.92802e+22
2.51189e+05	3.80211e+37	1.05548e+27	3.00627e+37	9.31065e+26	4.42562e+48	1.04706e+49	3.50342e+48	1.32372e+49	5.30280e+49	4.19617e+49	5.63320e+22
3.16228e+05	3.02013e+37	5.28997e+26	2.38798e+37	4.66642e+26	3.51539e+48	8.31711e+48	2.78286e+48	1.05147e+49	4.21218e+49	3.33315e+49	3.55431e+22
3.98107e+05	2.39898e+37	2.65128e+26	1.89685e+37	2.33876e+26	2.79237e+48	6.60656e+48	2.21054e+48	8.35214e+48	3.34587e+49	2.64763e+49	2.24262e+22
5.01187e+05	1.90559e+37	1.32879e+26	1.50672e+37	1.17216e+26	2.21807e+48	5.24780e+48	1.75590e+48	6.63436e+48	2.65772e+49	2.10310e+49	1.41500e+22
6.30957e+05	1.51366e+37	6.65977e+25	1.19683e+37	5.87476e+25	1.76189e+48	4.16849e+48	1.39477e+48	5.26987e+48	2.11110e+49	1.67056e+49	8.92802e+21
7.94328e+05	1.20235e+37	3.33780e+25	9.50681e+36	2.94437e+25	1.39951e+48	3.31114e+48	1.10789e+48	4.18604e+48	1.67689e+49	1.32697e+49	5.63320e+21
1.00000e+06	9.55059e+36	1.67287e+25	7.55154e+36	1.47568e+25	1.11166e+48	2.63013e+48	8.80027e+47	3.32508e+48	1.33200e+49	1.05402e+49	3.55431e+21
1.25893e+06	7.58629e+36	8.38422e+24	5.99841e+36	7.39595e+24	8.83056e+47	2.08914e+48	6.98992e+47	2.64121e+48	1.05805e+49	8.37214e+48	2.24262e+21
1.58489e+06	6.02598e+36	4.20207e+24	4.76471e+36	3.70676e+24	7.01450e+47	1.65948e+48	5.55252e+47	2.09800e+48	8.40507e+48	6.65038e+48	1.41500e+21
1.99526e+06	4.78653e+36	2.10603e+24	3.78474e+36	1.85778e+24	5.57161e+47	1.31816e+48	4.41017e+47	1.66644e+48	6.67597e+48	5.28248e+48	8.92802e+20
2.51189e+06	3.80194e+36	1.05551e+24	3.00631e+36	9.31097e+23	4.42424e+47	1.04709e+48	3.50408e+47	1.32366e+48	5.30279e+48	4.19639e+48	5.63320e+20
3.16228e+06	3.01972e+36	5.29008e+23	2.38795e+36	4.66654e+23	3.51426e+47	8.31484e+47	2.78055e+47	1.05105e+48	4.20947e+48	3.33132e+48	3.55431e+20
3.98107e+06	2.39819e+36	2.65129e+23	1.89673e+36	2.33880e+23	2.79166e+47	6.60517e+47	2.20937e+47	8.34810e+47	3.34372e+48	2.64765e+48	2.24262e+20
5.01187e+06	1.90420e+36	1.32875e+23	1.50644e+36	1.17216e+23	2.21754e+47	5.24699e+47	1.75466e+47	6.62844e+47	2.65615e+48	2.10101e+48	1.41500e+20
6.30957e+06	1.51139e+36	6.65899e+22	1.19626e+36	5.87442e+22	1.75495e+47	4.16720e+47	1.39526e+47	5.26062e+47	2.10769e+48	1.67039e+48	8.92802e+19
7.94328e+06	1.19881e+36	3.33675e+22	9.49633e+35	2.94381e+22	1.39114e+47	3.30736e+47	1.10608e+47	4.17162e+47	1.67083e+48	1.32542e+48	5.63320e+19
1.00000e+07	9.49813e+35	1.67159e+22	7.53362e+35	1.47493e+22	1.10193e+47	2.61739e+47	8.71689e+46	3.30682e+47	1.31938e+48	1.04637e+48	3.55431e+19
1.25893e+07	7.51098e+35	8.36919e+21	5.96924e+35	7.38629e+21	8.63922e+46	2.07749e+47	6.93541e+46	2.61384e+47	1.04639e+48	8.35965e+47	2.24262e+19
1.58489e+07	5.92040e+35	4.18464e+21	4.71883e+35	3.69461e+21	6.78183e+46	1.64010e+47	5.45040e+46	2.05880e+47	8.23156e+47	6.59679e+47	1.41500e+19
1.99526e+07	4.64162e+35	2.08622e+21	3.71476e+35	1.84303e+21	5.27160e+46	1.28738e+47	4.24624e+46	1.61153e+47	6.37481e+47	5.13161e+47	8.92802e+18
2.51189e+07	3.60848e+35	1.03414e+21	2.90367e+35	9.14371e+20	4.03334e+46	1.00009e+47	3.27018e+46	1.24043e+47	4.93313e+47	4.03504e+47	5.63320e+18
3.16228e+07	2.77163e+35	5.07732e+20	2.24530e+35	4.49415e+20	3.02977e+46	7.65599e+46	2.45616e+46	9.48012e+46	3.74516e+47	3.01739e+47	3.55431e+18
3.98107e+07	2.09591e+35	2.45847e+20	1.71096e+35	2.17881e+20	2.27377e+46	5.81536e+46	1.83836e+46	7.15239e+46	2.81252e+47	2.34311e+47	2.24262e+18
5.01187e+07	1.55625e+35	1.16969e+20	1.28079e+35	1.03800e+20	1.79776e+46	4.14571e+46	1.16031e+46	5.41582e+46	2.03414e+47	1.43071e+47	1.41500e+18
6.30957e+07	1.13306e+35	5.45534e+19	9.40088e+34	4.84744e+19	1.30438e+46	3.03287e+46	8.74690e+45	3.97835e+46	1.50256e+47	1.23072e+47	8.92802e+17
7.94328e+07	8.08850e+34	2.49211e+19	6.76245e+34	2.21708e+19	8.38270e+45	2.41700e+46	8.53367e+45	2.76970e+46	1.27241e+47	1.08178e+47	5.63320e+17
1.00000e+08	5.66683e+34	1.11567e+19	4.77081e+34	9.93621e+18	6.21957e+45	1.73745e+46	5.57481e+45	2.11862e+46	6.74277e+46	7.18022e+46	3.55431e+17
1.25893e+08	3.90292e+34	4.90196e+18	3.30594e+34	4.36980e+18	4.38683e+45	1.22009e+46	3.96683e+45	1.47576e+46	4.77133e+46	5.08700e+46	2.24262e+17
1.58489e+08	2.64779e+34	2.11805e+18	2.25460e+34	1.88962e+18	3.21493e+45	8.56286e+45	2.91063e+45	8.10265e+45	3.30968e+46	3.49509e+46	1.41500e+17
1.99526e+08	1.77307e+34	9.01967e+17	1.51648e+34	8.05222e+17	1.35941e+45	4.90414e+45	1.15466e+45	4.22009e+45	1.59582e+46	1.74384e+46	8.92802e+16
2.51189e+08	1.17433e+34	3.79379e+17	1.00810e+34	3.38873e+17	1.07404e+45	3.63992e+45	9.33777e+44	3.02620e+45	1.21790e+46	1.31026e+46	5.63320e+16
3.16228e+08	7.70657e+33	1.57928e+17	6.63582e+33	1.41129e+17	3.86418e+44	1.68508e+45	3.13094e+44	1.22239e+45	7.21804e+45	7.77373e+45	3.55431e+16
3.98107e+08	5.01928e+33	6.51808e+16	4.33265e+33	5.82686e+16	1.65048e+44	7.63271e+44	1.00418e+44	2.58805e+44	4.46099e+45	4.62527e+45	2.24262e+16
5.01187e+08	3.24883e+33	2.67133e+16	2.81006e+33	2.38875e+16	1.92368e+45	2.66680e+45	1.82185e+45	2.33014e+45	1.89192e+46	1.88879e+46	1.41500e+16
6.30957e+08	2.09229e+33	1.08855e+16	1.81267e+33	9.73631e+15	-1.31704e+45	-1.36722e+45	-1.27958e+45	-1.56921e+45	-1.03958e+46	-1.00590e+46	8.92802e+15
7.94328e+08	1.34197e+33	4.41527e+15	1.16415e+33	3.94988e+15	1.17127e+44	2.44192e+44	8.90852e+43	1.09519e+44	1.83947e+45	1.79591e+45	5.63320e+15
1.00000e+09	8.57898e+32	1.78418e+15	7.45006e+32	1.59637e+15	6.40462e+44	9.30781e+44	6.82462e+44	8.41012e+44	6.18752e+45	6.83516e+45	3.55432e+15
