mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+05	1.07308e+38	2.08219e+28	8.64149e+37	1.85654e+28	1.24996e+49	3.01057e+49	1.00786e+49	3.73687e+49	1.49735e+50	1.20683e+50	2.58049e+23
1.25893e+05	8.52384e+37	1.04359e+28	6.86426e+37	9.30494e+27	9.92885e+48	2.39140e+49	8.00576e+48	2.96832e+49	1.18940e+50	9.58626e+49	1.62818e+23
1.58489e+05	6.77078e+37	5.23041e+27	5.45253e+37	4.66360e+27	7.88678e+48	1.89957e+49	6.35923e+48	2.35784e+49	9.44775e+49	7.61468e+49	1.02731e+23
1.99526e+05	5.37826e+37	2.62145e+27	4.33113e+37	2.33737e+27	6.26472e+48	1.50889e+49	5.05132e+48	1.87291e+49	7.50464e+49	6.04857e+49	6.48190e+22
2.51189e+05	4.27212e+37	1.31385e+27	3.44036e+37	1.17147e+27	4.97625e+48	1.19856e+49	4.01241e+48	1.48771e+49	5.96116e+49	4.80457e+49	4.08980e+22
3.16228e+05	3.39348e+37	6.58490e+26	2.73279e+37	5.87131e+26	3.95277e+48	9.52052e+48	3.18717e+48	1.18173e+49	4.73514e+49	3.81642e+49	2.58049e+22
3.98107e+05	2.69555e+37	3.30029e+26	2.17074e+37	2.94265e+26	3.13980e+48	7.56247e+48	2.53169e+48	9.38686e+48	3.76127e+49	3.03151e+49	1.62818e+22
5.01187e+05	2.14115e+37	1.65407e+26	1.72428e+37	1.47482e+26	2.49404e+48	6.00711e+48	2.01100e+48	7.45627e+48	2.98769e+49	2.40802e+49	1.02731e+22
6.30957e+05	1.70078e+37	8.29002e+25	1.36965e+37	7.39166e+25	1.98110e+48	4.77163e+48	1.59740e+48	5.92274e+48	2.37319e+49	1.91277e+49	6.48190e+21
7.94328e+05	1.35098e+37	4.15487e+25	1.08795e+37	3.70462e+25	1.57363e+48	3.79024e+48	1.26885e+48	4.70463e+48	1.88509e+49	1.51936e+49	4.08980e+21
1.00000e+06	1.07312e+37	2.08237e+25	8.64193e+36	1.85671e+25	1.24997e+48	3.01069e+48	1.00788e+48	3.73702e+48	1.49738e+49	1.20684e+49	2.58049e+21
1.25893e+06	8.52412e+36	1.04366e+25	6.86454e+36	9.30563e+24	9.92924e+47	2.39142e+48	8.00553e+47	2.96843e+48	1.18941e+49	9.58604e+48	1.62818e+21
1.58489e+06	6.77093e+36	5.23070e+24	5.45270e+36	4.66387e+24	7.88722e+47	1.89960e+48	6.35924e+47	2.35792e+48	9.44859e+48	7.61463e+48	1.02731e+21
1.99526e+06	5.37829e+36	2.62156e+24	4.33123e+36	2.33747e+24	6.26483e+47	1.50889e+48	5.05095e+47	1.87291e+48	7.50490e+48	6.04843e+48	6.48190e+20
2.51189e+06	4.27201e+36	1.31389e+24	3.44041e+36	1.17151e+24	4.97489e+47	1.19859e+48	4.01314e+47	1.48768e+48	5.96129e+48	4.80481e+48	4.08980e+20
3.16228e+06	3.39317e+36	6.58506e+23	2.73278e+36	5.87147e+23	3.95182e+47	9.51827e+47	3.18484e+47	1.18135e+48	4.73254e+48	3.81456e+48	2.58049e+20
3.98107e+06	2.69492e+36	3.30033e+23	2.17065e+36	2.94270e+23	3.13937e+47	7.56124e+47	2.53063e+47	9.38342e+47	3.75942e+48	3.03167e+48	1.62818e+20
5.01187e+06	2.14003e+36	1.65405e+23	1.72406e+36	1.47483e+23	2.49401e+47	6.00660e+47	2.00980e+47	7.45134e+47	2.98661e+48	2.40606e+48	1.02731e+20
6.30957e+06	1.69891e+36	8.28944e+22	1.36919e+36	7.39143e+22	1.97468e+47	4.77079e+47	1.59842e+47	5.91495e+47	2.37063e+48	1.91291e+48	6.48190e+19
7.94328e+06	1.34803e+36	4.15402e+22	1.08709e+36	3.70418e+22	1.56622e+47	3.78768e+47	1.26785e+47	4.69260e+47	1.88015e+48	1.51836e+48	4.08980e+19
1.00000e+07	1.06868e+36	2.08130e+22	8.62693e+35	1.85609e+22	1.24159e+47	2.99906e+47	1.00020e+47	3.72203e+47	1.48619e+48	1.19942e+48	2.58049e+19
1.25893e+07	8.45929e+35	1.04237e+22	6.83960e+35	9.29731e+21	9.75186e+46	2.38168e+47	7.96217e+46	2.94513e+47	1.17959e+48	9.58139e+47	1.62818e+19
1.58489e+07	6.67835e+35	5.21524e+21	5.41258e+35	4.65305e+21	7.67327e+46	1.88304e+47	6.26810e+46	2.32359e+47	9.29737e+47	7.57555e+47	1.02731e+19
1.99526e+07	5.24847e+35	2.60337e+21	4.26850e+35	2.32384e+21	5.98254e+46	1.48142e+47	4.89764e+46	1.82349e+47	7.22736e+47	5.91491e+47	6.48190e+18
2.51189e+07	4.09450e+35	1.29351e+21	3.34588e+35	1.15542e+21	4.60330e+46	1.15445e+47	3.78686e+46	1.40975e+47	5.61209e+47	4.65805e+47	4.08980e+18
3.16228e+07	3.15962e+35	6.37404e+20	2.59764e+35	5.69887e+20	3.47748e+46	8.88505e+46	2.86607e+46	1.08261e+47	4.28514e+47	3.50180e+47	2.58049e+18
3.98107e+07	2.40294e+35	3.10191e+20	1.98971e+35	2.77641e+20	2.62516e+46	6.78008e+46	2.15768e+46	8.21634e+46	3.23950e+47	2.73395e+47	1.62818e+18
5.01187e+07	1.79564e+35	1.48486e+20	1.49846e+35	1.33064e+20	2.07817e+46	4.87193e+46	1.39073e+46	6.25728e+46	2.36197e+47	1.70690e+47	1.02731e+18
6.30957e+07	1.31607e+35	6.97183e+19	1.10698e+35	6.25534e+19	1.51617e+46	3.60020e+46	1.04421e+46	4.61270e+46	1.75255e+47	1.46649e+47	6.48190e+17
7.94328e+07	9.45616e+34	3.20662e+19	8.01460e+34	2.88039e+19	9.83699e+45	2.84954e+46	9.97845e+45	3.23658e+46	1.46667e+47	1.26276e+47	4.08980e+17
1.00000e+08	6.66532e+34	1.44492e+19	5.68893e+34	1.29927e+19	7.33003e+45	2.06390e+46	6.60905e+45	2.47867e+46	8.07199e+46	8.52037e+46	2.58049e+17
1.25893e+08	4.61572e+34	6.38647e+18	3.96418e+34	5.74799e+18	5.19176e+45	1.45043e+46	4.71020e+45	1.73357e+46	5.72078e+46	6.04465e+46	1.62818e+17
1.58489e+08	3.14632e+34	2.77404e+18	2.71682e+34	2.49866e+18	3.70028e+45	1.01497e+46	3.43383e+45	9.64211e+45	3.97121e+46	4.18337e+46	1.02731e+17
1.99526e+08	2.11552e+34	1.18669e+18	1.83512e+34	1.06959e+18	1.63223e+45	6.00662e+45	1.49262e+45	5.25592e+45	1.93541e+46	2.11240e+46	6.48190e+16
2.51189e+08	1.40595e+34	5.01056e+17	1.22428e+34	4.51857e+17	1.31943e+45	4.51330e+45	1.23965e+45	3.83557e+45	1.48727e+46	1.59423e+46	4.08981e+16
3.16228e+08	9.25293e+33	2.09248e+17	8.08288e+33	1.88786e+17	4.24172e+44	2.08475e+45	3.63569e+44	1.57818e+45	7.82960e+45	8.59556e+45	2.58049e+16
3.98107e+08	6.04057e+33	8.65903e+16	5.29044e+33	7.81510e+16	1.99539e+44	1.18880e+45	2.33897e+44	5.76678e+44	5.47562e+45	6.61789e+45	1.62818e+16
5.01187e+08	3.91737e+33	3.55644e+16	3.43816e+33	3.21077e+16	2.16333e+45	3.08567e+45	2.03267e+45	2.67852e+45	2.15118e+46	2.13007e+46	1.02731e+16
6.30957e+08	2.52676e+33	1.45178e+16	2.22146e+33	1.31098e+16	-1.45164e+45	-1.52943e+45	-1.44894e+45	-1.77607e+45	-1.13028e+46	-1.12555e+46	6.48189e+15
7.94328e+08	1.62267e+33	5.89691e+15	1.42858e+33	5.32601e+15	1.39059e+44	2.82418e+44	9.66623e+43	1.18619e+44	2.22737e+45	2.07831e+45	4.08981e+15
1.00000e+09	1.03839e+33	2.38564e+15	9.15199e+32	2.15500e+15	7.12796e+44	9.56383e+44	6.88192e+44	8.47933e+44	6.96048e+45	7.02411e+45	2.58050e+15
