mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
7.94328e+05	9.95705e+36	2.33958e+25	7.62086e+36	2.02419e+25	1.15771e+48	2.65318e+48	8.87009e+47	3.46534e+48	1.38768e+49	1.06284e+49	9.21781e+21
1.00000e+06	7.90916e+36	1.17257e+25	6.05347e+36	1.01450e+25	9.19594e+47	2.10749e+48	7.04572e+47	2.75261e+48	1.10227e+49	8.44221e+48	5.81604e+21
1.25893e+06	6.28245e+36	5.87678e+24	4.80845e+36	5.08456e+24	7.30489e+47	1.67399e+48	5.59627e+47	2.18647e+48	8.75564e+48	6.70566e+48	3.66968e+21
1.58489e+06	4.99028e+36	2.94537e+24	3.81949e+36	2.54832e+24	5.80256e+47	1.32972e+48	4.44546e+47	1.73678e+48	6.95544e+48	5.32664e+48	2.31541e+21
1.99526e+06	3.96382e+36	1.47618e+24	3.03392e+36	1.27719e+24	4.60886e+47	1.05621e+48	3.53079e+47	1.37950e+48	5.52444e+48	4.23098e+48	1.46092e+21
2.51189e+06	3.14837e+36	7.39843e+23	2.40990e+36	6.40110e+23	3.65954e+47	8.39020e+47	2.80557e+47	1.09572e+48	4.38798e+48	3.36114e+48	9.21781e+20
3.16228e+06	2.50047e+36	3.70797e+23	1.91419e+36	3.20814e+23	2.90662e+47	6.66204e+47	2.22573e+47	8.69960e+47	3.48270e+48	2.66786e+48	5.81604e+20
3.98107e+06	1.98556e+36	1.85834e+23	1.52036e+36	1.60786e+23	2.30862e+47	5.29209e+47	1.76852e+47	6.90896e+47	2.76597e+48	2.12037e+48	3.66968e+20
5.01187e+06	1.57617e+36	9.31319e+22	1.20741e+36	8.05812e+22	1.83329e+47	4.20353e+47	1.40403e+47	5.48418e+47	2.19673e+48	1.68221e+48	2.31541e+20
6.30957e+06	1.25045e+36	4.66691e+22	9.58610e+35	4.03823e+22	1.44941e+47	3.33751e+47	1.11638e+47	4.35023e+47	1.74204e+48	1.33710e+48	1.46092e+20
7.94328e+06	9.91042e+35	2.33814e+22	7.60671e+35	2.02341e+22	1.14763e+47	2.64762e+47	8.84207e+46	3.44673e+47	1.37953e+48	1.06031e+48	9.21781e+19
1.00000e+07	7.84144e+35	1.17089e+22	6.02997e+35	1.01351e+22	9.07412e+46	2.09242e+47	6.94971e+46	2.72850e+47	1.08721e+48	8.35498e+47	5.81604e+19
1.25893e+07	6.18758e+35	5.85787e+21	4.77135e+35	5.07244e+21	7.08456e+46	1.65852e+47	5.51701e+46	2.15108e+47	8.60194e+47	6.66821e+47	3.66968e+19
1.58489e+07	4.86109e+35	2.92449e+21	3.76315e+35	2.53390e+21	5.53691e+46	1.30541e+47	4.31850e+46	1.68842e+47	6.73928e+47	5.24701e+47	2.31541e+19
1.99526e+07	3.79254e+35	1.45383e+21	2.95140e+35	1.26076e+21	4.27357e+46	1.01947e+47	3.34317e+46	1.31491e+47	5.18613e+47	4.06063e+47	1.46092e+19
2.51189e+07	2.92861e+35	7.17242e+20	2.29423e+35	6.22708e+20	3.24212e+46	7.86700e+46	2.55492e+46	1.00396e+47	3.97883e+47	3.16827e+47	9.21781e+18
3.16228e+07	2.23030e+35	3.49699e+20	1.76081e+35	3.04025e+20	2.40870e+46	5.97408e+46	1.89827e+46	7.60128e+46	2.99166e+47	2.33949e+47	5.81604e+18
3.98107e+07	1.66987e+35	1.67813e+20	1.32956e+35	1.46114e+20	1.79313e+46	4.49820e+46	1.40557e+46	5.67996e+46	2.22700e+47	1.80983e+47	3.66968e+18
5.01187e+07	1.22671e+35	7.90189e+19	9.85173e+34	6.89055e+19	1.41919e+46	3.14487e+46	8.59033e+45	4.26296e+46	1.59316e+47	1.06343e+47	2.31541e+18
6.30957e+07	8.83569e+34	3.64528e+19	7.15517e+34	3.18330e+19	1.01682e+46	2.28613e+46	6.43046e+45	3.10075e+46	1.16810e+47	9.32084e+46	1.46092e+18
7.94328e+07	6.24293e+34	1.64737e+19	5.09443e+34	1.44048e+19	6.43583e+45	1.82108e+46	6.51239e+45	2.12648e+46	9.96975e+46	8.35391e+46	9.21781e+17
1.00000e+08	4.33286e+34	7.30097e+18	3.55996e+34	6.39132e+18	4.77218e+45	1.31060e+46	4.21342e+45	1.63473e+46	5.02722e+46	5.36696e+46	5.81604e+17
1.25893e+08	2.95941e+34	3.17888e+18	2.44593e+34	2.78554e+18	3.41658e+45	9.22625e+45	3.04197e+45	1.13434e+46	3.54691e+46	3.74471e+46	3.66967e+17
1.58489e+08	1.99329e+34	1.36270e+18	1.65574e+34	1.19507e+18	2.43297e+45	6.43234e+45	2.16671e+45	6.02739e+45	2.48073e+46	2.64697e+46	2.31541e+17
1.99526e+08	1.32667e+34	5.76388e+17	1.10665e+34	5.05827e+17	8.95626e+44	3.62466e+45	7.55132e+44	2.99249e+45	1.09199e+46	1.20527e+46	1.46092e+17
2.51189e+08	8.74194e+33	2.41062e+17	7.31756e+33	2.11669e+17	8.23000e+44	2.72222e+45	7.42597e+44	2.22371e+45	9.17375e+45	9.65510e+45	9.21780e+16
3.16228e+08	5.71281e+33	9.98769e+16	4.79563e+33	8.77386e+16	2.69902e+44	1.21924e+45	2.11489e+44	7.98377e+44	5.50179e+45	5.96460e+45	5.81604e+16
3.98107e+08	3.70791e+33	4.10624e+16	3.11985e+33	3.60852e+16	3.14327e+43	3.33598e+44	-5.03904e+43	-3.40520e+43	2.39606e+45	2.25997e+45	3.66968e+16
5.01187e+08	2.39328e+33	1.67757e+16	2.01750e+33	1.47466e+16	1.58448e+45	2.13465e+45	1.52941e+45	1.88747e+45	1.53256e+46	1.56010e+46	2.31541e+16
6.30957e+08	1.53780e+33	6.81850e+15	1.29831e+33	5.99522e+15	-1.05213e+45	-1.13850e+45	-1.04619e+45	-1.28383e+45	-8.40333e+45	-8.37206e+45	1.46092e+16
7.94328e+08	9.84520e+32	2.75993e+15	8.32206e+32	2.42715e+15	1.65466e+43	1.38053e+44	3.30081e+43	4.05188e+43	7.05401e+44	1.01522e+45	9.21781e+15
1.00000e+09	6.28458e+32	1.11342e+15	5.31749e+32	9.79316e+14	5.11495e+44	6.99861e+44	5.14597e+44	6.34274e+44	4.88033e+45	5.13750e+45	5.81605e+15
