mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
7.94328e+05	4.51667e+37	4.53075e+26	4.17579e+37	4.35793e+26	4.93367e+48	1.42163e+49	4.53867e+48	1.54013e+49	6.04044e+49	5.56646e+49	8.26330e+18
1.00000e+06	3.58773e+37	2.27076e+26	3.31696e+37	2.18415e+26	3.91895e+48	1.12924e+49	3.60520e+48	1.22337e+49	4.79809e+49	4.42156e+49	5.21378e+18
1.25893e+06	2.84984e+37	1.13808e+26	2.63476e+37	1.09467e+26	3.11298e+48	8.96981e+48	2.86366e+48	9.71761e+48	3.81128e+49	3.51215e+49	3.28967e+18
1.58489e+06	2.26371e+37	5.70393e+25	2.09287e+37	5.48637e+25	2.47275e+48	7.12501e+48	2.27472e+48	7.71901e+48	3.02750e+49	2.78982e+49	2.07563e+18
1.99526e+06	1.79813e+37	2.85875e+25	1.66242e+37	2.74971e+25	1.96416e+48	5.65959e+48	1.80683e+48	6.13139e+48	2.40479e+49	2.21602e+49	1.30964e+18
2.51189e+06	1.42831e+37	1.43277e+25	1.32051e+37	1.37812e+25	1.56003e+48	4.49565e+48	1.43537e+48	4.87037e+48	1.91022e+49	1.76031e+49	8.26327e+17
3.16228e+06	1.13455e+37	7.18087e+24	1.04892e+37	6.90697e+24	1.23924e+48	3.57071e+48	1.13979e+48	3.86831e+48	1.51705e+49	1.39801e+49	5.21373e+17
3.98107e+06	9.01201e+36	3.59896e+24	8.33188e+36	3.46169e+24	9.84485e+47	2.83645e+48	9.05505e+47	3.07284e+48	1.20516e+49	1.11072e+49	3.28964e+17
5.01187e+06	7.15848e+36	1.80376e+24	6.61824e+36	1.73496e+24	7.82188e+47	2.25326e+48	7.19319e+47	2.44087e+48	9.57490e+48	8.82047e+48	2.07561e+17
6.30957e+06	5.68614e+36	9.04020e+23	5.25705e+36	8.69538e+23	6.20710e+47	1.78993e+48	5.71714e+47	1.93882e+48	7.60559e+48	7.00961e+48	1.30960e+17
7.94328e+06	4.51657e+36	4.53083e+23	4.17580e+36	4.35802e+23	4.93052e+47	1.42181e+48	4.54073e+47	1.53999e+48	6.04087e+48	5.56802e+48	8.26306e+16
1.00000e+07	3.58744e+36	2.27079e+23	3.31689e+36	2.18418e+23	3.91789e+47	1.12865e+48	3.60092e+47	1.22353e+48	4.79355e+48	4.41684e+48	5.21356e+16
1.25893e+07	2.84925e+36	1.13808e+23	2.63455e+36	1.09468e+23	3.10446e+47	8.97251e+47	2.86729e+47	9.71756e+47	3.81270e+48	3.51934e+48	3.28956e+16
1.58489e+07	2.26258e+36	5.70378e+22	2.09239e+36	5.48627e+22	2.46518e+47	7.12655e+47	2.27704e+47	7.71699e+47	3.02765e+48	2.79637e+48	2.07547e+16
1.99526e+07	1.79610e+36	2.85844e+22	1.66145e+36	2.74947e+22	1.95544e+47	5.65711e+47	1.80704e+47	6.12636e+47	2.39536e+48	2.21487e+48	1.30954e+16
2.51189e+07	1.42482e+36	1.43230e+22	1.31864e+36	1.37774e+22	1.54641e+47	4.48685e+47	1.43322e+47	4.84540e+47	1.89965e+48	1.76574e+48	8.26244e+15
3.16228e+07	1.12876e+36	7.17418e+21	1.04552e+36	6.90129e+21	1.21803e+47	3.55067e+47	1.12917e+47	3.83364e+47	1.50087e+48	1.38656e+48	5.21322e+15
3.98107e+07	8.91948e+35	3.58982e+21	8.27326e+35	3.45364e+21	9.61623e+46	2.80991e+47	8.89540e+46	3.02826e+47	1.18499e+48	1.10718e+48	3.28931e+15
5.01187e+07	7.01577e+35	1.79196e+21	6.52183e+35	1.72429e+21	7.75435e+46	2.17774e+47	6.60032e+46	2.40027e+47	9.22140e+47	8.15386e+47	2.07524e+15
6.30957e+07	5.47630e+35	8.90050e+20	5.10722e+35	8.56663e+20	5.99753e+46	1.70111e+47	5.16224e+46	1.87651e+47	7.22258e+47	6.72404e+47	1.30935e+15
7.94328e+07	4.22606e+35	4.38206e+20	3.95833e+35	4.21916e+20	4.37890e+46	1.35857e+47	4.41832e+46	1.43095e+47	5.92587e+47	5.54799e+47	8.26046e+14
1.00000e+08	3.21202e+35	2.12919e+20	3.02441e+35	2.05090e+20	3.36059e+46	1.04371e+47	3.22476e+46	1.12563e+47	4.01384e+47	4.09821e+47	5.21247e+14
1.25893e+08	2.39730e+35	1.01698e+20	2.27052e+35	9.80024e+19	2.48975e+46	7.82191e+46	2.40622e+46	8.41688e+46	2.99233e+47	3.06428e+47	3.28802e+14
1.58489e+08	1.75404e+35	4.76219e+19	1.67134e+35	4.59122e+19	1.81409e+46	5.72505e+46	1.74660e+46	5.64410e+46	2.22298e+47	2.26501e+47	2.07420e+14
1.99526e+08	1.25781e+35	2.18391e+19	1.20555e+35	2.10639e+19	1.06652e+46	3.83006e+46	9.96392e+45	3.73920e+46	1.30454e+47	1.35149e+47	1.30863e+14
2.51189e+08	8.84754e+34	9.81175e+18	8.52604e+34	9.46713e+18	8.00992e+45	2.77388e+46	7.66322e+45	2.67589e+46	9.74371e+46	9.95785e+46	8.25646e+13
3.16228e+08	6.11455e+34	4.32459e+18	5.92096e+34	4.17409e+18	4.50970e+45	1.82694e+46	4.29463e+45	1.73703e+46	5.92577e+46	6.03679e+46	5.20892e+13
3.98107e+08	4.16024e+34	1.87364e+18	4.04551e+34	1.80895e+18	2.82642e+45	1.18029e+46	2.43370e+45	9.84331e+45	4.02858e+46	4.03173e+46	3.28502e+13
5.01187e+08	2.79261e+34	7.99706e+17	2.72533e+34	7.72280e+17	7.53334e+45	1.50757e+46	7.24452e+45	1.34041e+46	7.75141e+46	7.73439e+46	2.07278e+13
6.30957e+08	1.85325e+34	3.37005e+17	1.81404e+34	3.25512e+17	-2.89604e+45	-6.12731e+44	-3.20568e+45	-2.03467e+45	-1.30103e+46	-1.47778e+46	1.30670e+13
7.94328e+08	1.21818e+34	1.40507e+17	1.19536e+34	1.35737e+17	7.70755e+44	2.00988e+45	4.63320e+44	7.10200e+44	1.58692e+46	1.37675e+46	8.23635e+12
1.00000e+09	7.94439e+33	5.80648e+16	7.81152e+33	5.61009e+16	2.59789e+45	4.34786e+45	2.80551e+45	3.49327e+45	2.90875e+46	3.15930e+46	5.19908e+12
