mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
3.16228e+05	3.29447e+37	6.22891e+26	2.64106e+37	5.53927e+26	3.83674e+48	9.20037e+48	3.07959e+48	1.14718e+49	4.59642e+49	3.68784e+49	2.80198e+22
3.98107e+05	2.61690e+37	3.12187e+26	2.09788e+37	2.77623e+26	3.04763e+48	7.30817e+48	2.44623e+48	9.11243e+48	3.65108e+49	2.92937e+49	1.76793e+22
5.01187e+05	2.07868e+37	1.56465e+26	1.66641e+37	1.39142e+26	2.42083e+48	5.80510e+48	1.94312e+48	7.23828e+48	2.90016e+49	2.32689e+49	1.11549e+22
6.30957e+05	1.65116e+37	7.84185e+25	1.32368e+37	6.97364e+25	1.92294e+48	4.61117e+48	1.54348e+48	5.74958e+48	2.30367e+49	1.84833e+49	7.03827e+21
7.94328e+05	1.31156e+37	3.93025e+25	1.05144e+37	3.49511e+25	1.52744e+48	3.66278e+48	1.22602e+48	4.56709e+48	1.82987e+49	1.46817e+49	4.44085e+21
1.00000e+06	1.04181e+37	1.96979e+25	8.35188e+36	1.75171e+25	1.21328e+48	2.90945e+48	9.73861e+47	3.62777e+48	1.45351e+49	1.16618e+49	2.80198e+21
1.25893e+06	8.27541e+36	9.87238e+24	6.63414e+36	8.77936e+24	9.63777e+47	2.31100e+48	7.73531e+47	2.88164e+48	1.15457e+49	9.26308e+48	1.76793e+21
1.58489e+06	6.57337e+36	4.94792e+24	5.26969e+36	4.40011e+24	7.65569e+47	1.83571e+48	6.14459e+47	2.28898e+48	9.17177e+48	7.35807e+48	1.11549e+21
1.99526e+06	5.22136e+36	2.47984e+24	4.18586e+36	2.20528e+24	6.08091e+47	1.45815e+48	4.88044e+47	1.81814e+48	7.28502e+48	5.84460e+48	7.03827e+20
2.51189e+06	4.14735e+36	1.24286e+24	3.32493e+36	1.10526e+24	4.82883e+47	1.15830e+48	3.87774e+47	1.44418e+48	5.78669e+48	4.64298e+48	4.44085e+20
3.16228e+06	3.29414e+36	6.22905e+23	2.64105e+36	5.53942e+23	3.83575e+47	9.19807e+47	3.07725e+47	1.14678e+48	4.59385e+48	3.68600e+48	2.80198e+20
3.98107e+06	2.61623e+36	3.12190e+23	2.09779e+36	2.77628e+23	3.04715e+47	7.30685e+47	2.44517e+47	9.10882e+47	3.64916e+48	2.92944e+48	1.76793e+20
5.01187e+06	2.07749e+36	1.56462e+23	1.66617e+36	1.39142e+23	2.42064e+47	5.80468e+47	1.94190e+47	7.23314e+47	2.89895e+48	2.32475e+48	1.11549e+20
6.30957e+06	1.64919e+36	7.84122e+22	1.32319e+36	6.97338e+22	1.91643e+47	4.61022e+47	1.54427e+47	5.74142e+47	2.30087e+48	1.84830e+48	7.03827e+19
7.94328e+06	1.30847e+36	3.92935e+22	1.05053e+36	3.49465e+22	1.51985e+47	3.65982e+47	1.22476e+47	4.55441e+47	1.82472e+48	1.46707e+48	4.44085e+19
1.00000e+07	1.03718e+36	1.96868e+22	8.33617e+35	1.75105e+22	1.20464e+47	2.89769e+47	9.66155e+46	3.61223e+47	1.44187e+48	1.15887e+48	2.80198e+19
1.25893e+07	8.20803e+35	9.85895e+21	6.60817e+35	8.77072e+21	9.45781e+46	2.30112e+47	7.68939e+46	2.85734e+47	1.14434e+48	9.25729e+47	1.76793e+19
1.58489e+07	6.47761e+35	4.93197e+21	5.22816e+35	4.38896e+21	7.43707e+46	1.81854e+47	6.05158e+46	2.25337e+47	9.01632e+47	7.31529e+47	1.11549e+19
1.99526e+07	5.08780e+35	2.46123e+21	4.12133e+35	2.19136e+21	5.79804e+46	1.42947e+47	4.72608e+46	1.76741e+47	7.00111e+47	5.70372e+47	7.03827e+18
2.51189e+07	3.96583e+35	1.22221e+21	3.22835e+35	1.08899e+21	4.44733e+46	1.11284e+47	3.65207e+46	1.36486e+47	5.43424e+47	4.49290e+47	4.44085e+18
3.16228e+07	3.05683e+35	6.01737e+20	2.50395e+35	5.36666e+20	3.35728e+46	8.56187e+46	2.75914e+46	1.04699e+47	4.14032e+47	3.37464e+47	2.80198e+18
3.98107e+07	2.32149e+35	2.92471e+20	1.91549e+35	2.61142e+20	2.53181e+46	6.52822e+46	2.07219e+46	7.93548e+46	3.12655e+47	2.63294e+47	1.76793e+18
5.01187e+07	1.73199e+35	1.39790e+20	1.44039e+35	1.24969e+20	2.00854e+46	4.68766e+46	1.32591e+46	6.03177e+46	2.27444e+47	1.62764e+47	1.11549e+18
6.30957e+07	1.26728e+35	6.55240e+19	1.06234e+35	5.86496e+19	1.45732e+46	3.45088e+46	1.00233e+46	4.44325e+46	1.68521e+47	1.40286e+47	7.03827e+17
7.94328e+07	9.09050e+34	3.00847e+19	7.67872e+34	2.69598e+19	9.44871e+45	2.73660e+46	9.58776e+45	3.11403e+46	1.42134e+47	1.21689e+47	4.44085e+17
1.00000e+08	6.39759e+34	1.35336e+19	5.44194e+34	1.21407e+19	7.01598e+45	1.97259e+46	6.36751e+45	2.38235e+46	7.69091e+46	8.16065e+46	2.80198e+17
1.25893e+08	4.42407e+34	5.97262e+18	3.78662e+34	5.36282e+18	5.01705e+45	1.39207e+46	4.53381e+45	1.66987e+46	5.42396e+46	5.78934e+46	1.76793e+17
1.58489e+08	3.01196e+34	2.59074e+18	2.59183e+34	2.32805e+18	3.60403e+45	9.73385e+45	3.28995e+45	9.23757e+45	3.79001e+46	4.02168e+46	1.11549e+17
1.99526e+08	2.02303e+34	1.10697e+18	1.74877e+34	9.95383e+17	1.58552e+45	5.57131e+45	1.27766e+45	4.83849e+45	1.86680e+46	1.94688e+46	7.03827e+16
2.51189e+08	1.34328e+34	4.66929e+17	1.16558e+34	4.20089e+17	1.25682e+45	4.20856e+45	1.12247e+45	3.55432e+45	1.40946e+46	1.49978e+46	4.44085e+16
3.16228e+08	8.83392e+33	1.94833e+17	7.68940e+33	1.75367e+17	4.37450e+44	2.03715e+45	3.80907e+44	1.54641e+45	7.84514e+45	8.61943e+45	2.80198e+16
3.98107e+08	5.76350e+33	8.05695e+16	5.02967e+33	7.25459e+16	2.10094e+44	9.64095e+44	1.26720e+44	3.81844e+44	5.37732e+45	5.43476e+45	1.76793e+16
5.01187e+08	3.73582e+33	3.30729e+16	3.26697e+33	2.97880e+16	2.06427e+45	2.93448e+45	1.95891e+45	2.54683e+45	2.05090e+46	2.04943e+46	1.11549e+16
6.30957e+08	2.40867e+33	1.34945e+16	2.10995e+33	1.21571e+16	-1.39276e+45	-1.41245e+45	-1.34352e+45	-1.64712e+45	-1.08566e+46	-1.03931e+46	7.03827e+15
7.94328e+08	1.54633e+33	5.47923e+15	1.35640e+33	4.93712e+15	1.43141e+44	3.21571e+44	1.34401e+44	1.65300e+44	2.20347e+45	2.36447e+45	4.44084e+15
1.00000e+09	9.89276e+32	2.21599e+15	8.68717e+32	1.99705e+15	7.25996e+44	9.75803e+44	7.07833e+44	8.72160e+44	7.04020e+45	7.16600e+45	2.80198e+15
