mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.58489e+06	1.08932e+37	2.52326e+25	1.00827e+37	2.41845e+25	1.30911e+48	3.55186e+48	1.21516e+48	3.83367e+48	1.55223e+49	1.43946e+49	1.45580e+15
1.99526e+06	8.65281e+36	1.26463e+25	8.00897e+36	1.21210e+25	1.03986e+48	2.82134e+48	9.65215e+47	3.04518e+48	1.23296e+49	1.14340e+49	9.24323e+14
2.51189e+06	6.87318e+36	6.33817e+24	6.36176e+36	6.07489e+24	8.25912e+47	2.24110e+48	7.66765e+47	2.41888e+48	9.79386e+48	9.08265e+48	5.77245e+14
3.16228e+06	5.45956e+36	3.17661e+24	5.05333e+36	3.04466e+24	6.56074e+47	1.78003e+48	6.08889e+47	1.92122e+48	7.77816e+48	7.21337e+48	3.68924e+14
3.98107e+06	4.33669e+36	1.59208e+24	4.01400e+36	1.52595e+24	5.21201e+47	1.41398e+48	4.83730e+47	1.52615e+48	6.17896e+48	5.73091e+48	2.28918e+14
5.01187e+06	3.44475e+36	7.97930e+23	3.18844e+36	7.64785e+23	4.14092e+47	1.12326e+48	3.84255e+47	1.21228e+48	4.90913e+48	4.55123e+48	1.43643e+14
6.30957e+06	2.73626e+36	3.99913e+23	2.53267e+36	3.83301e+23	3.28644e+47	8.92289e+47	3.05393e+47	9.62935e+47	3.89936e+48	3.61658e+48	8.95848e+13
7.94328e+06	2.17348e+36	2.00431e+23	2.01177e+36	1.92106e+23	2.61061e+47	7.08795e+47	2.42573e+47	7.64871e+47	3.09722e+48	2.87290e+48	5.78557e+13
1.00000e+07	1.72643e+36	1.00454e+23	1.59800e+36	9.62809e+22	2.07454e+47	5.62659e+47	1.92383e+47	6.07714e+47	2.45784e+48	2.27909e+48	3.82728e+13
1.25893e+07	1.37130e+36	5.03460e+22	1.26932e+36	4.82547e+22	1.64434e+47	4.47285e+47	1.53188e+47	4.82714e+47	1.95530e+48	1.81594e+48	2.39388e+13
1.58489e+07	1.08916e+36	2.52326e+22	1.00821e+36	2.41845e+22	1.30640e+47	3.55350e+47	1.21678e+47	3.83408e+47	1.55328e+48	1.44327e+48	1.48469e+13
1.99526e+07	8.64946e+35	1.26459e+22	8.00748e+35	1.21207e+22	1.03698e+47	2.82204e+47	9.66237e+46	3.04490e+47	1.22988e+48	1.14371e+48	9.73193e+12
2.51189e+07	6.86655e+35	6.33729e+21	6.35837e+35	6.07418e+21	8.21739e+46	2.23984e+47	7.66961e+46	2.41072e+47	9.76402e+47	9.11857e+47	5.91078e+12
3.16228e+07	5.44697e+35	3.17511e+21	5.04615e+35	3.04337e+21	6.49435e+46	1.77500e+47	6.06766e+46	1.91096e+47	7.72930e+47	7.17945e+47	3.71084e+12
3.98107e+07	4.31377e+35	1.58974e+21	3.99977e+35	1.52388e+21	5.14655e+46	1.40817e+47	4.79932e+46	1.51339e+47	6.12841e+47	5.75110e+47	2.36304e+12
5.01187e+07	3.40512e+35	7.94622e+20	3.16203e+35	7.61789e+20	4.16888e+46	1.09604e+47	3.59571e+46	1.20337e+47	4.79176e+47	4.27299e+47	1.56714e+12
6.30957e+07	2.67191e+35	3.95692e+20	2.48722e+35	3.79414e+20	3.25278e+46	8.60895e+46	2.84155e+46	9.48246e+46	3.77716e+47	3.52518e+47	9.79561e+11
7.94328e+07	2.07656e+35	1.95642e+20	1.93990e+35	1.87645e+20	2.40471e+46	6.93352e+46	2.42759e+46	7.29289e+46	3.11957e+47	2.92481e+47	4.74182e+11
1.00000e+08	1.59205e+35	9.56369e+19	1.49416e+35	9.17595e+19	1.86205e+46	5.37770e+46	1.80842e+46	5.79448e+46	2.16703e+47	2.21510e+47	2.95508e+11
1.25893e+08	1.19983e+35	4.60256e+19	1.13218e+35	4.41771e+19	1.39276e+46	4.05421e+46	1.34033e+46	4.35237e+46	1.63535e+47	1.66782e+47	1.85659e+11
1.58489e+08	8.86781e+34	2.17353e+19	8.41670e+34	2.08709e+19	1.02853e+46	2.99441e+46	9.95853e+45	2.94881e+46	1.18189e+47	1.20986e+47	1.13639e+11
1.99526e+08	6.42179e+34	1.00546e+19	6.13080e+34	9.65865e+18	6.25228e+45	2.08448e+46	6.02670e+45	2.02212e+46	7.73738e+46	8.00050e+46	7.07014e+10
2.51189e+08	4.55850e+34	4.55532e+18	4.37608e+34	4.37754e+18	4.51904e+45	1.52252e+46	4.44280e+45	1.47239e+46	5.61820e+46	5.70920e+46	4.24110e+10
3.16228e+08	3.17619e+34	2.02332e+18	3.06445e+34	1.94499e+18	2.48352e+45	9.19183e+45	2.28677e+45	8.86873e+45	3.15844e+46	3.27638e+46	2.50934e+10
3.98107e+08	2.17642e+34	8.82624e+17	2.10916e+34	8.48697e+17	1.54068e+45	6.74480e+45	1.50681e+45	5.68148e+45	2.19852e+46	2.28991e+46	1.49519e+10
5.01187e+08	1.46981e+34	3.78955e+17	1.42980e+34	3.64475e+17	4.13895e+45	8.62728e+45	4.17246e+45	7.61158e+45	4.21300e+46	4.24811e+46	8.96273e+09
6.30957e+08	9.80360e+33	1.60498e+17	9.56742e+33	1.54396e+17	-1.68733e+45	-2.20013e+44	-1.75284e+45	-1.12858e+45	-8.00576e+45	-8.31278e+45	5.21767e+09
7.94328e+08	6.47121e+33	6.71966e+16	6.33218e+33	6.46525e+16	4.85829e+44	1.40969e+45	5.60040e+44	7.18783e+44	9.09486e+45	1.01345e+46	2.92025e+09
1.00000e+09	4.23480e+33	2.78651e+16	4.15294e+33	2.68137e+16	1.39823e+45	2.31922e+45	1.49997e+45	1.86389e+45	1.56103e+46	1.68666e+46	1.67245e+09
