mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
7.94328e+05	2.39401e+37	2.32040e+26	2.21670e+37	2.22867e+26	2.89500e+48	7.82684e+48	2.68954e+48	8.44326e+48	3.42564e+49	3.17909e+49	1.35281e+16
1.00000e+06	1.90164e+37	1.16296e+26	1.76079e+37	1.11698e+26	2.29958e+48	6.21708e+48	2.13638e+48	6.70673e+48	2.72109e+49	2.52523e+49	8.52597e+15
1.25893e+06	1.51053e+37	5.82864e+25	1.39865e+37	5.59820e+25	1.82664e+48	4.93838e+48	1.69696e+48	5.32736e+48	2.16144e+49	2.00584e+49	5.37754e+15
1.58489e+06	1.19985e+37	2.92125e+25	1.11099e+37	2.80575e+25	1.45097e+48	3.92271e+48	1.34796e+48	4.23169e+48	1.71695e+49	1.59331e+49	3.39504e+15
1.99526e+06	9.53080e+36	1.46409e+25	8.82489e+36	1.40621e+25	1.15254e+48	3.11591e+48	1.07070e+48	3.36133e+48	1.36380e+49	1.26560e+49	2.14738e+15
2.51189e+06	7.57059e+36	7.33787e+24	7.00986e+36	7.04776e+24	9.15412e+47	2.47510e+48	8.50563e+47	2.67002e+48	1.08332e+49	1.00534e+49	1.35086e+15
3.16228e+06	6.01353e+36	3.67765e+24	5.56814e+36	3.53225e+24	7.27168e+47	1.96588e+48	6.75441e+47	2.12068e+48	8.60365e+48	7.98441e+48	8.57292e+14
3.98107e+06	4.77672e+36	1.84319e+24	4.42293e+36	1.77032e+24	5.77678e+47	1.56162e+48	5.36597e+47	1.68460e+48	6.83472e+48	6.34347e+48	5.38738e+14
5.01187e+06	3.79428e+36	9.23786e+23	3.51326e+36	8.87264e+23	4.58964e+47	1.24053e+48	4.26251e+47	1.33814e+48	5.43003e+48	5.03767e+48	3.35997e+14
6.30957e+06	3.01390e+36	4.62990e+23	2.79068e+36	4.44686e+23	3.64248e+47	9.85472e+47	3.38778e+47	1.06292e+48	4.31318e+48	4.00310e+48	2.09251e+14
7.94328e+06	2.39401e+36	2.32045e+23	2.21671e+36	2.22871e+23	2.89349e+47	7.82804e+47	2.69072e+47	8.44285e+47	3.42584e+48	3.17993e+48	1.33083e+14
1.00000e+07	1.90160e+36	1.16298e+23	1.76079e+36	1.11700e+23	2.29931e+47	6.21415e+47	2.13396e+47	6.70796e+47	2.71895e+48	2.52296e+48	8.80471e+13
1.25893e+07	1.51043e+36	5.82869e+22	1.39862e+36	5.59826e+22	1.82262e+47	4.93971e+47	1.69911e+47	5.32798e+47	2.16271e+48	2.01008e+48	5.52178e+13
1.58489e+07	1.19965e+36	2.92124e+22	1.11091e+36	2.80576e+22	1.44777e+47	3.92368e+47	1.34947e+47	4.23184e+47	1.71789e+48	1.59727e+48	3.49703e+13
1.99526e+07	9.52664e+35	1.46404e+22	8.82302e+35	1.40617e+22	1.14922e+47	3.11625e+47	1.07192e+47	3.36095e+47	1.36030e+48	1.26606e+48	2.19221e+13
2.51189e+07	7.56250e+35	7.33679e+21	7.00570e+35	7.04689e+21	9.10679e+46	2.47282e+47	8.50649e+46	2.66048e+47	1.07999e+48	1.00956e+48	1.38417e+13
3.16228e+07	5.99841e+35	3.67585e+21	5.55948e+35	3.53071e+21	7.19485e+46	1.96002e+47	6.72380e+46	2.10853e+47	8.54978e+47	7.95090e+47	8.66726e+12
3.98107e+07	4.74960e+35	1.84044e+21	4.40603e+35	1.76789e+21	5.69968e+46	1.55424e+47	5.32019e+46	1.67022e+47	6.76919e+47	6.36171e+47	5.41192e+12
5.01187e+07	3.74801e+35	9.19929e+20	3.48236e+35	8.83772e+20	4.61075e+46	1.21084e+47	3.97831e+46	1.32738e+47	5.29836e+47	4.72612e+47	3.39169e+12
6.30957e+07	2.93964e+35	4.58098e+20	2.73815e+35	4.40179e+20	3.59436e+46	9.51833e+46	3.13976e+46	1.04381e+47	4.16886e+47	3.89678e+47	2.07792e+12
7.94328e+07	2.28325e+35	2.26505e+20	2.13447e+35	2.17707e+20	2.65498e+46	7.63605e+46	2.68488e+46	8.02627e+46	3.44614e+47	3.24088e+47	1.30314e+12
1.00000e+08	1.74920e+35	1.10727e+20	1.64290e+35	1.06465e+20	2.04987e+46	5.89372e+46	1.97543e+46	6.34705e+46	2.37822e+47	2.43132e+47	8.21599e+11
1.25893e+08	1.31714e+35	5.32882e+19	1.24389e+35	5.12580e+19	1.53507e+46	4.45397e+46	1.48813e+46	4.79028e+46	1.78540e+47	1.81048e+47	5.12023e+11
1.58489e+08	9.72613e+34	2.51640e+19	9.23924e+34	2.42156e+19	1.13533e+46	3.27400e+46	1.08428e+46	3.23224e+46	1.30331e+47	1.32986e+47	3.18349e+11
1.99526e+08	7.03713e+34	1.16398e+19	6.72413e+34	1.12058e+19	6.73757e+45	2.28895e+46	6.57567e+45	2.21616e+46	8.49334e+46	8.50925e+46	1.94369e+11
2.51189e+08	4.99114e+34	5.27288e+18	4.79563e+34	5.07821e+18	5.11665e+45	1.63484e+46	4.74406e+45	1.58222e+46	6.35201e+46	6.56895e+46	1.19199e+11
3.16228e+08	3.47502e+34	2.34172e+18	3.35571e+34	2.25603e+18	2.78045e+45	1.04234e+46	2.75137e+45	9.98047e+45	3.37756e+46	3.49655e+46	7.50460e+10
3.98107e+08	2.37961e+34	1.02137e+18	2.30807e+34	9.84285e+17	1.79964e+45	7.52533e+45	1.78742e+45	6.28865e+45	2.59686e+46	2.75537e+46	4.62194e+10
5.01187e+08	1.60611e+34	4.38465e+17	1.56374e+34	4.22648e+17	4.55938e+45	9.33378e+45	4.52112e+45	8.14365e+45	4.67559e+46	4.72644e+46	2.86887e+10
6.30957e+08	1.07076e+34	1.85678e+17	1.04585e+34	1.79017e+17	-1.73411e+45	-1.08280e+44	-1.68414e+45	-1.01347e+45	-7.76172e+45	-6.91436e+45	1.72638e+10
7.94328e+08	7.06507e+33	7.77298e+16	6.91906e+33	7.49538e+16	5.02095e+44	1.07546e+45	2.11024e+44	3.21638e+44	9.68333e+45	7.47722e+45	1.00123e+10
1.00000e+09	4.62189e+33	3.22297e+16	4.53629e+33	3.10830e+16	1.45740e+45	2.02175e+45	1.20553e+45	1.52573e+45	1.64278e+46	1.45211e+46	6.02567e+09
