mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
2.51189e+07	9.89103e+35	6.35964e+21	8.82304e+35	5.99474e+21	1.14402e+47	3.07303e+47	1.02953e+47	3.43444e+47	1.37771e+48	1.24175e+48	2.73115e+17
3.16228e+07	7.79529e+35	3.17862e+21	6.96882e+35	2.99688e+21	8.92942e+46	2.41970e+47	8.04385e+46	2.70165e+47	1.08021e+48	9.65578e+47	1.72324e+17
3.98107e+07	6.10622e+35	1.58306e+21	5.47633e+35	1.49306e+21	6.96489e+46	1.89865e+47	6.25316e+46	2.11397e+47	8.42815e+47	7.67340e+47	1.08729e+17
5.01187e+07	4.73833e+35	7.83174e+20	4.26804e+35	7.38996e+20	5.57969e+46	1.44349e+47	4.47572e+46	1.65775e+47	6.45191e+47	5.41353e+47	6.86032e+16
6.30957e+07	3.62898e+35	3.83312e+20	3.28651e+35	3.61904e+20	4.23567e+46	1.10913e+47	3.45379e+46	1.27358e+47	4.96236e+47	4.49188e+47	4.32857e+16
7.94328e+07	2.73395e+35	1.84824e+20	2.49131e+35	1.74619e+20	2.97615e+46	8.77412e+46	3.00940e+46	9.43418e+46	4.08502e+47	3.71674e+47	2.73113e+16
1.00000e+08	2.02125e+35	8.74993e+19	1.85398e+35	8.27257e+19	2.23999e+46	6.57471e+46	2.11666e+46	7.32277e+46	2.60750e+47	2.68302e+47	1.72321e+16
1.25893e+08	1.46496e+35	4.05924e+19	1.35252e+35	3.84039e+19	1.63437e+46	4.79929e+46	1.54501e+46	5.32628e+46	1.90396e+47	1.96734e+47	1.08727e+16
1.58489e+08	1.04114e+35	1.84455e+19	9.67168e+34	1.74620e+19	1.17386e+46	3.43632e+46	1.11945e+46	3.35924e+46	1.33926e+47	1.37589e+47	6.86022e+15
1.99526e+08	7.26410e+34	8.21671e+18	6.78583e+34	7.78288e+18	6.54255e+45	2.25944e+46	6.19461e+45	2.14859e+46	7.73416e+46	8.04123e+46	4.32845e+15
2.51189e+08	4.98446e+34	3.59401e+18	4.67923e+34	3.40588e+18	4.84579e+45	1.61616e+46	4.58881e+45	1.52350e+46	5.65761e+46	5.88970e+46	2.73107e+15
3.16228e+08	3.37059e+34	1.54681e+18	3.17758e+34	1.46644e+18	2.41458e+45	9.67120e+45	2.27971e+45	8.83228e+45	3.10611e+46	3.19108e+46	1.72313e+15
3.98107e+08	2.25086e+34	6.56488e+17	2.12955e+34	6.22588e+17	1.30079e+45	5.87712e+45	1.01210e+45	4.22590e+45	2.32282e+46	2.22986e+46	1.08723e+15
5.01187e+08	1.48731e+34	2.75347e+17	1.41134e+34	2.61200e+17	5.10392e+45	9.35012e+45	4.89929e+45	7.95540e+45	5.31679e+46	5.34056e+46	6.85974e+14
6.30957e+08	9.74181e+33	1.14352e+17	9.26686e+33	1.08501e+17	-2.62803e+45	-1.69176e+45	-2.61752e+45	-2.67694e+45	-1.65306e+46	-1.60594e+46	4.32814e+14
7.94328e+08	6.33481e+33	4.71047e+16	6.03803e+33	4.47029e+16	5.67275e+44	1.38243e+45	5.87864e+44	7.17167e+44	9.49590e+45	1.02032e+46	2.73084e+14
1.00000e+09	4.09506e+33	1.92747e+16	3.90955e+33	1.82946e+16	1.66300e+45	2.42025e+45	1.61772e+45	1.98586e+45	1.77212e+46	1.78163e+46	1.72292e+14
