mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	const
1.00000e+07	3.16769e+36	1.55665e+23	2.87006e+36	1.48171e+23	3.71631e+47	1.00170e+48	3.36740e+47	1.10614e+48	4.43712e+48	4.02311e+48	7.15164e+17
1.25893e+07	2.51540e+36	7.80151e+22	2.27945e+36	7.42598e+22	2.94240e+47	7.96367e+47	2.68190e+47	8.78353e+47	3.52924e+48	3.20693e+48	4.51237e+17
1.58489e+07	1.99672e+36	3.90972e+22	1.80999e+36	3.72158e+22	2.33513e+47	6.32376e+47	2.12835e+47	6.97193e+47	2.80138e+48	2.54774e+48	2.84710e+17
1.99526e+07	1.58387e+36	1.95907e+22	1.43655e+36	1.86487e+22	1.84956e+47	5.01660e+47	1.68758e+47	5.53075e+47	2.21395e+48	2.01629e+48	1.79640e+17
2.51189e+07	1.25470e+36	9.81290e+21	1.13907e+36	9.34169e+21	1.45910e+47	3.97245e+47	1.33494e+47	4.36345e+47	1.75150e+48	1.60488e+48	1.13345e+17
3.16228e+07	9.91486e+35	4.91065e+21	9.01491e+35	4.67545e+21	1.14404e+47	3.13586e+47	1.04736e+47	3.44197e+47	1.37908e+48	1.25489e+48	7.15155e+16
3.98107e+07	7.80083e+35	2.45205e+21	7.10942e+35	2.33512e+21	8.97652e+46	2.47258e+47	8.20013e+46	2.70781e+47	1.08274e+48	9.99151e+47	4.51231e+16
5.01187e+07	6.09375e+35	1.21885e+21	5.57241e+35	1.16110e+21	7.20957e+46	1.89808e+47	5.99354e+46	2.13441e+47	8.37076e+47	7.23302e+47	2.84707e+16
6.30957e+07	4.70953e+35	6.00978e+20	4.32591e+35	5.72754e+20	5.52274e+46	1.47109e+47	4.64970e+46	1.65341e+47	6.48872e+47	5.95140e+47	1.79638e+16
7.94328e+07	3.58765e+35	2.92695e+20	3.31339e+35	2.79095e+20	3.96049e+46	1.16730e+47	3.99864e+46	1.24037e+47	5.32088e+47	4.91715e+47	1.13343e+16
1.00000e+08	2.68562e+35	1.40242e+20	2.49543e+35	1.33802e+20	3.00759e+46	8.84290e+46	2.86902e+46	9.67972e+46	3.49964e+47	3.59806e+47	7.15144e+15
1.25893e+08	1.97177e+35	6.59150e+19	1.84372e+35	6.29249e+19	2.20516e+46	6.51684e+46	2.10420e+46	7.11763e+46	2.58402e+47	2.64827e+47	4.51223e+15
1.58489e+08	1.41907e+35	3.03484e+19	1.33512e+35	2.89877e+19	1.61429e+46	4.74535e+46	1.55470e+46	4.64622e+46	1.84693e+47	1.88861e+47	2.84692e+15
1.99526e+08	1.00175e+35	1.36888e+19	9.47911e+34	1.30816e+19	9.00587e+45	3.15978e+46	8.49968e+45	3.02384e+46	1.11155e+47	1.15012e+47	1.79626e+15
2.51189e+08	6.94624e+34	6.05591e+18	6.60689e+34	5.78983e+18	6.84128e+45	2.25163e+46	6.42267e+45	2.14920e+46	8.14605e+46	8.33188e+46	1.13335e+15
3.16228e+08	4.74032e+34	2.63259e+18	4.52907e+34	2.51786e+18	3.65509e+45	1.36693e+46	3.42865e+45	1.28699e+46	4.52714e+46	4.68368e+46	7.15085e+14
3.98107e+08	3.19036e+34	1.12697e+18	3.05991e+34	1.07819e+18	2.10138e+45	8.75147e+45	1.79125e+45	6.94964e+45	3.31344e+46	3.18673e+46	4.51188e+14
5.01187e+08	2.12198e+34	4.76122e+17	2.04179e+34	4.55636e+17	6.69234e+45	1.26448e+46	6.54182e+45	1.10085e+46	6.86344e+46	6.88349e+46	2.84646e+14
6.30957e+08	1.39746e+34	1.98934e+17	1.34826e+34	1.90415e+17	-3.20406e+45	-1.41276e+45	-3.17448e+45	-2.77706e+45	-1.84726e+46	-1.76714e+46	1.79593e+14
7.94328e+08	9.12793e+33	8.23558e+16	8.82597e+33	7.88429e+16	7.56951e+44	1.94747e+45	8.01322e+44	9.81491e+44	1.33105e+46	1.43438e+46	1.13316e+14
1.00000e+09	5.92217e+33	3.38366e+16	5.73654e+33	3.23978e+16	2.16650e+45	3.25799e+45	2.13884e+45	2.62604e+45	2.36132e+46	2.39658e+46	7.14866e+13
