B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.9681781818181818	0.00001	314532.1260595102	898885.079916496	898272.020963972	1.4773693198270241e6	1.4808828037430253e6	975456.0096160308	790768.4495606691	1.231951448228468e6	1.255845895586356e6	611648.0977352544
0.9681781818181818	0.21001	1.856550101113244e7	2.077096879202987e7	2.0031943878494702e7	2.168383229076677e7	1.6808608857917022e7	1.878868975069412e7	1.4976054343504103e7	1.801691704745614e7	1.741660077718997e7	1.707489855242831e7
0.9681781818181818	0.42001	2.7630861253572382e7	3.0478269312071443e7	2.91207027752667e7	3.1583630031393375e7	2.3851413168479316e7	2.7001274173694506e7	2.1917370103758242e7	2.6730692572605737e7	2.5344684227090295e7	2.4975055296718013e7
0.9681781818181818	0.63001	3.6699561977919005e7	4.059781663984825e7	3.811841606585077e7	4.1417728788207255e7	2.9866273140687365e7	3.369951414872094e7	2.7882471296946105e7	3.467582772820244e7	3.2495036101423517e7	3.1970902564108558e7
0.9681781818181818	0.8400099999999999	4.677445077263622e7	5.158098728799574e7	4.817292852881517e7	5.235980592952238e7	3.642796920359854e7	4.380980930130343e7	3.433572446858153e7	4.386827272618878e7	4.046969813671614e7	4.006802408393678e7
0.9681781818181818	1.05001	5.655846110499799e7	6.215633326361793e7	5.7876770105488025e7	6.286021078531646e7	4.280695435573167e7	5.360611121335964e7	4.0693007028175935e7	5.281512830170494e7	4.8248568937507406e7	4.7975077865989596e7
0.9681781818181818	1.26001	6.636578348811348e7	7.252059579599126e7	6.758614160048363e7	7.314771757123528e7	4.987018575542864e7	6.2822467921496764e7	4.7888972315786585e7	6.200531897920051e7	5.658783305944005e7	5.636326145904349e7
0.9681781818181818	1.47001	7.597323231364702e7	8.262069072567232e7	7.70555973171697e7	8.314862153728533e7	5.674393514564036e7	7.184057099365686e7	5.495723812653746e7	7.101248072201364e7	6.47535477519153e7	6.4589779774997e7
0.9681781818181818	1.68001	8.515206836537728e7	9.224418439727663e7	8.611976976309833e7	9.270730025105587e7	6.355511726404097e7	8.049738950737406e7	6.192176647390991e7	7.965663592993508e7	7.266338894530529e7	7.255865476607957e7
0.9681781818181818	1.89001	9.383732515129764e7	1.0133887807316275e8	9.47395991133685e7	1.0179258242597507e8	7.035902774244714e7	8.87503065526391e7	6.87987608458372e7	8.788774068070863e7	8.029996154400289e7	8.024662173000148e7
0.9681781818181818	2.10001	1.0235458735686271e8	1.1023160763580689e8	1.0317887400961015e8	1.1067156666657849e8	7.706029066402955e7	9.684725164604637e7	7.559516695539095e7	9.596888408929963e7	8.780873171672139e7	8.781148882831144e7
0.9681781818181818	2.31001	1.1072349744915089e8	1.1894648328299524e8	1.1145895370053755e8	1.1936896897294648e8	8.367053350042051e7	1.048064022392565e8	8.231988092754179e7	1.0391745568956903e8	9.520435697622286e7	9.526729790992942e7
0.9681781818181818	2.52001	1.1895773789193194e8	1.2751035036747813e8	1.195975549933265e8	1.2791204990909107e8	9.018707728242153e7	1.1263690796423528e8	8.896435810510467e7	1.1174057300882196e8	1.0248792537885393e8	1.026134586135238e8
0.9681781818181818	2.73001	1.2701895621592313e8	1.3612375974809307e8	1.276232122186443e8	1.3650017750638443e8	9.632127528539203e7	1.2021694204083563e8	9.514669888037625e7	1.1928128505592129e8	1.0940603133551286e8	1.0956679816972929e8
0.9681781818181818	2.94001	1.349686982792447e8	1.4461641321761382e8	1.3553317883333376e8	1.4496477622110018e8	1.0237201330444017e8	1.2768899345342599e8	1.012530328692425e8	1.2671583383198306e8	1.1622684749556091e8	1.1642396380406794e8
0.9681781818181818	3.15001	1.4281632252556583e8	1.5299846890737486e8	1.4333722790318954e8	1.533162777843928e8	1.0834628112463838e8	1.3506216772816113e8	1.0728963627517585e8	1.34053155548941e8	1.2295856179117844e8	1.2319302955293883e8
0.9681781818181818	3.36001	1.505698318308292e8	1.6127861197607747e8	1.5104371222533843e8	1.6156359820386985e8	1.1425005732576954e8	1.423442483825057e8	1.1326188399780956e8	1.413008902013706e8	1.2960817458038285e8	1.2988089991390581e8
0.9681781818181818	3.57001	1.582361422135113e8	1.6946434680004045e8	1.5865984647781163e8	1.697144388410612e8	1.2008850956441161e8	1.4954195938944837e8	1.1917442727652156e8	1.4846563875071013e8	1.361817342615556e8	1.3649354168223634e8
0.9681781818181818	3.78001	1.6582128560623494e8	1.7756221742544705e8	1.6619192002100578e8	1.777755134949566e8	1.2586614573904431e8	1.5666116316197568e8	1.2503132792601888e8	1.5555315715583053e8	1.4268451503339073e8	1.430361588968191e8
0.9681781818181818	3.99001	1.733305656367331e8	1.855779769055926e8	1.736454603039932e8	1.8575272277988535e8	1.315869301455433e8	1.637070126032463e8	1.3083616159620169e8	1.625685054074765e8	1.4912115343369293e8	1.49513327243502e8
0.9681781818181818	4.20001	1.8076867920915127e8	1.9351671944254515e8	1.810253603384076e8	1.936512901616677e8	1.372543741481457e8	1.706840697372988e8	1.365920984598035e8	1.6951616382130846e8	1.554957548832831e8	1.5592909895173177e8
0.9681781818181818	4.41001	1.8813981272875553e8	2.0138298495503524e8	1.883359795429914e8	2.0147586957830155e8	1.4287160795223185e8	1.7759639956951833e8	1.4230196714465415e8	1.7640012506023836e8	1.618119779947917e8	1.6228708581416044e8
0.9681781818181818	4.62001	1.9544771921400493e8	2.0918084286528203e8	1.955812245246153e8	2.0923063165088665e8	1.4844143813022012e8	1.844476452820987e8	1.4796830602244872e8	1.8322396786585832e8	1.6807310212453076e8	1.6859052571630684e8
0.9681781818181818	4.83001	2.0269578078824437e8	2.169139599913409e8	2.0276461451784235e8	2.1691933352330852e8	1.539663942475245e8	1.9124108915559852e8	1.5359340481565166e8	1.899909168005921e8	1.7428208210807598e8	1.7484233655221412e8
0.9681781818181818	5.04001	2.0988705983802402e8	2.2458565611990783e8	2.098893349365541e8	2.2454537601579773e8	1.5944876703788805e8	1.979797024287434e8	1.591793386916909e8	1.9670389114730862e8	1.804415930624313e8	1.8104516036196086e8
0.9681781818181818	5.25001	2.1702434127976757e8	2.321989499148999e8	2.1695828160234228e8	2.321118508290596e8	1.6489063994787702e8	2.0466618648188946e8	1.647279964574371e8	2.0336554530385748e8	1.8655406739608678e8	1.8720139979774383e8
0.9681781818181818	5.46001	2.2411016777392235e8	2.3975659716164294e8	2.2397409758053428e8	2.3962157985938433e8	1.702939154212612e8	2.11303007140436e8	1.7024110407001024e8	2.0997830243251935e8	1.9262172563945004e8	1.9331324850523958e8
0.9681781818181818	5.6700099999999996	2.3114686928909832e8	2.4726112287149373e8	2.309392040960275e8	2.4707714819570693e8	1.7566033696889308e8	2.1789242346777308e8	1.757202443920728e8	2.1654438270667115e8	1.986466023253236e8	1.9938271663038173e8
0.9681781818181818	5.8800099999999995	2.3813658809834743e8	2.547148484233453e8	2.3785582666423747e8	2.544809320101149e8	1.8099150783085036e8	2.244365121040739e8	1.811668739083584e8	2.2306582718994534e8	2.0463056786789802e8	2.0541165238506848e8
0.9681781818181818	6.0900099999999995	2.4508130005106986e8	2.6211991465888196e8	2.4472601732199878e8	2.618351222861246e8	1.8628890685976055e8	2.3093718797434807e8	1.8658233696264055e8	2.295445181548951e8	2.10575347179681e8	2.1140176039967805e8
0.9681781818181818	6.300009999999999	2.5198283278471774e8	2.694783016534466e8	2.5155167365480658e8	2.691417451277498e8	1.9155390212061533e8	2.373962220137171e8	1.919678779556773e8	2.3598219647643897e8	2.164825356082662e8	2.173546174353094e8
0.9681781818181818	6.510009999999999	2.5884288140374875e8	2.7679184573581856e8	2.5833455517336848e8	2.764026792396295e8	1.9678776260047224e8	2.4381525642462122e8	1.9732465185439253e8	2.4238047660459498e8	2.223536126552733e8	2.2327168591088235e8
0.9681781818181818	6.720009999999999	2.6566302204832888e8	2.840622542159633e8	2.6507629748219246e8	2.836196710506146e8	2.0199166834316003e8	2.501958178780126e8	2.0265373329298878e8	2.487408595205452e8	2.281899538475306e8	2.291543256095787e8
0.9681781818181818	6.930009999999999	2.7244472369382197e8	2.9129111819142103e8	2.71778424597621e8	2.9079434786220056e8	2.0716671926338947e8	2.565393289911703e8	2.0795612449268782e8	2.5506474400211945e8	2.3399284105935723e8	2.3500380385890847e8
0.9681781818181818	7.140009999999999	2.791893584583285e8	2.9847992373343647e8	2.7844235970557624e8	2.9792822933171105e8	2.123139428471204e8	2.6284711835241416e8	2.1323276218465945e8	2.6135343646379527e8	2.397634715287333e8	2.4082130442354384e8
0.9681781818181818	7.350009999999999	2.858982106452077e8	3.056300616995492e8	2.850694345967848e8	3.0502273754386526e8	2.174343009075066e8	2.69120429314011e8	2.1848452368710577e8	2.67608159588169e8	2.4550296576617658e8	2.466079353067521e8
0.9681781818181818	7.560009999999999	2.925724847074789e8	3.127428363755263e8	2.9166089797514176e8	3.120792058795833e8	2.2252869553587967e8	2.753604277354475e8	2.2371223226113212e8	2.7383005992756855e8	2.5121237452003103e8	2.5236473562170765e8
0.9681781818181818	7.770009999999999	2.9921331228903556e8	3.1981947311505455e8	2.982179228012768e8	3.1909888685507125e8	2.2759797436337668e8	2.815682088280084e8	2.289166618485735e8	2.800202146238459e8	2.568926849338249e8	2.580926816662725e8
0.9681781818181818	7.980009999999999	3.05821758471648e8	3.2686112511720854e8	3.047416128064471e8	3.260829590752585e8	2.3264293522951612e8	2.877448032264104e8	2.340985412779101e8	2.861796373697134e8	2.625448260085846e8	2.6379269231260893e8
0.9681781818181818	8.19001	3.123988273359742e8	3.33868879459245e8	3.112330082897649e8	3.3303253342234737e8	2.3766433033835655e8	2.938911823928131e8	2.3925855801034203e8	2.923092837148881e8	2.6816967346493447e8	2.694656338049075e8
0.9681781818181818	8.40001	3.189454669273867e8	3.4084376248336756e8	3.1769309129403186e8	3.3994865858100915e8	2.4266286997026393e8	3.0000826344178647e8	2.4439736148686433e8	2.984100558039795e8	2.737680540844831e8	2.751123240436555e8
0.9681781818181818	8.610009999999999	3.254625737037676e8	3.4778674462121284e8	3.2412279024050224e8	3.4683232598616683e8	2.4763922580656677e8	3.06096913461287e8	2.495155661276872e8	3.044828066196877e8	2.7934074959791136e8	2.8073353642293775e8
0.9681781818181818	8.82001	3.3195099653044593e8	3.5469874472685355e8	3.305229840911307e8	3.5368447426620495e8	2.5259403391609812e8	3.1215795339313644e8	2.546137540277203e8	3.105283437937376e8	2.8488850017702657e8	2.863300032770575e8
0.9681781818181818	9.030009999999999	3.384115402781821e8	3.615806339790213e8	3.368945060963354e8	3.605059932439861e8	2.5752789744503322e8	3.1819216152748066e8	2.5969247738544366e8	3.16547433038788e8	2.9041200757951105e8	2.919024189846747e8
0.9681781818181818	9.24001	3.4484496907190204e8	3.684332394043195e8	3.432381471784423e8	3.672977275487794e8	2.6244138904592133e8	3.2420027665755814e8	2.6475226069705257e8	3.2254080124697554e8	2.959119379882054e8	2.974514427716523e8
0.9681781818181818	9.450009999999999	3.5125200923122376e8	3.752573470659817e8	3.49554658993547e8	3.740604798850082e8	2.6733505307633656e8	3.301830009348533e8	2.697936027434699e8	3.28509139294301e8	3.013889245809072e8	3.029777012479253e8
0.9681781818181818	9.66001	3.5763335193823403e8	3.8205370495673186e8	3.558447567088477e8	3.807950139972792e8	2.7220940759379715e8	3.3614100245907503e8	2.7481697839384454e8	3.3445310458470136e8	3.0684356986153287e8	3.084817907091641e8
0.9681781818181818	9.870009999999999	3.639896556631875e8	3.888230256289293e8	3.621091215275713e8	3.8750205736591756e8	2.77064946169742e8	3.420749176327931e8	2.79822840246169e8	3.403733233630564e8	3.1227644777969456e8	3.139642792294783e8
0.9681781818181818	10.08001	3.7032154837475586e8	3.955659885910219e8	3.683484029891803e8	3.94182303662678e8	2.819021395425146e8	3.4798535330672693e8	2.84811620122855e8	3.4627039282264024e8	3.176881056618165e8	3.194257085683061e8
0.9681781818181818	10.290009999999999	3.7662962955803055e8	4.022832424954439e8	3.745632210692024e8	4.008364149925396e8	2.8672143712668264e8	3.53872888738172e8	2.897837304368496e8	3.521448830291236e8	3.2307906597422963e8	3.248665959114467e8
0.9681781818181818	10.50001	3.8291447206067866e8	4.0897540714002657e8	3.807541680998825e8	4.0746502394417727e8	2.915232683938754e8	3.597380773824283e8	2.947395654418719e8	3.57997338680571e8	3.284498279359396e8	3.3028743546377677e8
0.9681781818181818	10.710009999999999	3.891766237848577e8	4.1564307530216944e8	3.8692181053015816e8	4.1406873546898514e8	2.963080441383588e8	3.655814485344078e8	2.9967950237880224e8	3.638282807203693e8	3.338008689966399e8	3.356886999089648e8
0.9681781818181818	10.92001	3.954166092407291e8	4.222868144228354e8	3.930666905412896e8	4.206481286059762e8	3.0107615763917845e8	3.7140350883575064e8	3.046039025285982e8	3.696382078179802e8	3.391326461936646e8	3.410708417497071e8
0.9681781818181818	11.130009999999999	4.016349309751529e8	4.2890716815522546e8	3.9918932753263885e8	4.272037580680209e8	3.058279857289376e8	3.7720474366075015e8	3.0951311218113786e8	3.754275977308218e8	3.4444559739991766e8	3.464342945403698e8
0.9681781818181818	11.34001	4.078320708879441e8	4.355046577914327e8	4.0529021949008137e8	4.3373615570285565e8	3.105638897785544e8	3.829856183929982e8	3.144074635280259e8	3.8119690855867153e8	3.49740142473392e8	3.517794740225133e8
0.9681781818181818	11.550009999999999	4.1400849144627523e8	4.420797835786777e8	4.1136984424853444e8	4.402458318410389e8	3.1528421660586387e8	3.887465796031572e8	3.192872754867586e8	3.869465799011041e8	3.5501668431785583e8	3.5710677917265224e8
0.9681781818181818	11.76001	4.201646368069317e8	4.4863302593562376e8	4.174286606583887e8	4.467332765413175e8	3.1998929931532115e8	3.944880561372877e8	3.241528544625861e8	3.926770339269642e8	3.602756098628245e8	3.6241659317043394e8
0.9681781818181818	11.970009999999998	4.263009338548935e8	4.551648465779195e8	4.2346710966493505e8	4.531989607430301e8	3.2467945807515115e8	4.002104601238384e8	3.290044950538254e8	3.9838867636402166e8	3.6551729097051615e8	3.677092842946911e8
0.9681781818181818	12.18001	4.324177931658552e8	4.616756895612575e8	4.2948561530843514e8	4.5964333733397424e8	3.2935500083757025e8	4.059141879068693e8	3.3384248070578796e8	4.040818974161147e8	3.7074208527630585e8	3.729852067537813e8
0.9681781818181818	12.390009999999998	4.385156098994022e8	4.6816598224929357e8	4.35484585652212e8	4.660668421412174e8	3.340162240072429e8	4.115996209119416e8	3.386670843177852e8	4.0975707261423475e8	3.7595033696861655e8	3.7824470145624006e8
0.9681781818181818	12.60001	4.4459476462905747e8	4.746361362130682e8	4.414644136448346e8	4.7246989485172117e8	3.3866341306243896e8	4.172671264506864e8	3.434785688074736e8	4.1541456360725766e8	3.8114237751356226e8	3.83488096726824e8
0.9681781818181818	12.810009999999998	4.506556241144672e8	4.8108654806773984e8	4.474254779222561e8	4.788528998687393e8	3.4329684313298905e8	4.2291705846930736e8	3.4827718763599706e8	4.2105471889768404e8	3.8631852632918686e8	3.8871570897276425e8
0.9681781818181818	13.02001	4.5669854202084804e8	4.875176002520224e8	4.533681435549316e8	4.852162471095872e8	3.4791677953871894e8	4.2854975824577695e8	3.530631852974579e8	4.266778745269302e8	3.9147909141344416e8	3.939278433043798e8
0.9681781818181818	13.230009999999998	4.627238595898436e8	4.9392966175516737e8	4.5929276274453676e8	4.9156031274943095e8	3.525234782916385e8	4.3416555504001504e8	3.578367977754886e8	4.3228435471448714e8	3.9662436992993516e8	3.9912479411391264e8
0.9681781818181818	13.44001	4.687319062660527e8	5.0032308879562473e8	4.65199675474383e8	4.978854599158861e8	3.571171865648628e8	4.39764766700922e8	3.625982529697446e8	4.3787447245459354e8	4.0175464875470203e8	4.043068456160157e8
0.9681781818181818	13.65001	4.7472300028255063e8	5.0669822545546305e8	4.710892101173743e8	5.041920393380666e8	3.6169814313098156e8	4.4534770023374367e8	3.673477710947223e8	4.434485300740394e8	4.06870204987397e8	4.094742723529412e8
0.9681781818181818	13.860009999999999	4.8069744920892787e8	5.130554042740261e8	4.7696168400483406e8	5.1048038995393676e8	3.6626657877224296e8	4.509146523309915e8	3.7208556505302405e8	4.490068197540523e8	4.119713064295415e8	4.146273396672946e8
0.9681781818181818	14.07001	4.866555504645107e8	5.1939494680393314e8	4.828174039591977e8	5.167508394791904e8	3.708227166648445e8	4.5646590986963004e8	3.768118407851263e8	4.5454962401914084e8	4.170582120325358e8	4.197663041448561e8
0.9681781818181818	14.280009999999999	4.9259759179972e8	5.2571716413248926e8	4.886566667935647e8	5.230037049405269e8	3.753667727392734e8	4.6200175037735397e8	3.815267975975039e8	4.600772161954952e8	4.2213117231771404e8	4.2489141402982175e8
0.9681781818181818	14.49001	4.9852385174777746e8	5.320223573710035e8	4.9447975978042954e8	5.292392931762179e8	3.798989560185199e8	4.675224424700857e8	3.862306284706282e8	4.655898608411333e8	4.271904297705606e8	4.300029096145427e8
0.9681781818181818	14.700009999999999	5.044346000491498e8	5.383108181144537e8	5.002869610920103e8	5.354579013062755e8	3.8441946893584704e8	4.730282462630298e8	3.90923520348445e8	4.7108781415007806e8	4.3223621921108407e8	4.3510102360569656e8
0.9681781818181818	14.91001	5.103300980506077e8	5.445828288738046e8	5.060785402142947e8	5.416598171745234e8	3.889285076336278e8	4.785194137571836e8	3.9560565441067815e8	4.765713243323498e8	4.3726876814207685e8	4.401859814685219e8
0.9681781818181818	15.120009999999999	5.162105990808207e8	5.508386634827683e8	5.118547583366563e8	5.478453197646426e8	3.9342626224457973e8	4.8399618920298666e8	4.00277206329143e8	4.820406319716039e8	4.4228829707684726e8	4.4525800175093037e8
0.9681781818181818	15.33001	5.2207634880424327e8	5.570785874810622e8	5.1761586871883243e8	5.5401467959202e8	3.979129171567467e8	4.8945880944296694e8	4.0493834650933045e8	4.8749597036199695e8	4.472950198479539e8	4.503172963887359e8
0.9681781818181818	15.540009999999999	5.279275855546036e8	5.633028584756492e8	5.23362117036863e8	5.601681590731837e8	4.0238865126329786e8	4.949075042347075e8	4.095892403181418e8	4.929375658258117e8	4.522891438982512e8	4.5536407099344695e8
0.9681781818181818	15.75001	5.337645406497584e8	5.695117264815913e8	5.290937417095295e8	5.663060128742849e8	4.068536381982257e8	5.0034249655553585e8	4.1423004829895127e8	4.983656380130918e8	4.57270870555514e8	4.60398525123816e8
0.9681781818181818	15.960009999999999	5.395874386888461e8	5.75705434243967e8	5.348109742064872e8	5.724284882402012e8	4.113080465589928e8	5.057640028903009e8	4.188609263746441e8	5.037804001845774e8	4.6224039529174614e8	4.6542085254228127e8
0.9681781818181818	16.170009999999998	5.453964978332341e8	5.81884217542054e8	5.405140393395134e8	5.785358253054968e8	4.157520401168631e8	5.1117223350322145e8	4.234820260396004e8	5.09182059479143e8	4.6719790796823287e8	4.7043124145726955e8
0.9681781818181818	16.38001	5.511919300721383e8	5.880483054769517e8	5.462031555379163e8	5.84628257388521e8	4.2018577801590586e8	5.165673926950505e8	4.2809349454128486e8	5.1457081716662705e8	4.7214359306725985e8	4.754298747524134e8
0.9681781818181818	16.59001	5.569739414740804e8	5.9419792074386e8	5.518785351091081e8	5.90706011269652e8	4.2460941496132904e8	5.2194967904638183e8	4.326954750522252e8	5.199468688872112e8	4.7707762991150135e8	4.804169302034568e8
0.9681781818181818	16.80001	5.627427324250014e8	6.003332798899707e8	5.575403844854493e8	5.967693074548985e8	4.290231013978115e8	5.2731928564818054e8	4.372881068328302e8	5.253104048780386e8	4.820001928717033e8	4.8539258068373024e8
0.9681781818181818	17.010009999999998	5.684984978540299e8	6.064545935588174e8	5.63188904458184e8	6.028183604256809e8	4.33426983678649e8	5.32676400320117e8	4.4187152538587826e8	5.306616101880736e8	4.8691145156356525e8	4.903569943588202e8
0.9681781818181818	17.22001	5.742414274474933e8	6.125620667220496e8	5.688242903992282e8	6.088533788756628e8	4.378212042260329e8	5.380212058177826e8	4.464458626029518e8	5.360006648818114e8	4.918115710344632e8	4.9531033487132645e8
0.9681781818181818	17.43001	5.79971705852093e8	6.186558988994187e8	5.744467324716973e8	6.14874565935595e8	4.422059016833138e8	5.433538800292034e8	4.510112469035328e8	5.41327744232654e8	4.967007119406748e8	5.0025276151607656e8
0.9681781818181818	17.64001	5.85689512867868e8	6.247362843676457e8	5.800564158297654e8	6.20882119386713e8	4.465812110595113e8	5.486745961615412e8	4.5556780336710536e8	5.466430189064982e8	5.0157903071558243e8	5.051844294066143e8
0.9681781818181818	17.850009999999997	5.913950236315459e8	6.308034123589399e8	5.856535208086977e8	6.268762318636293e8	4.509472638666683e8	5.539835229184697e8	4.601156538587323e8	5.519466551362394e8	5.064466797296577e8	5.101054896333699e8
0.9681781818181818	18.06001	5.97088408790864e8	6.368574672497331e8	5.912382231053036e8	6.328570910471317e8	4.553041882504951e8	5.59280824668813e8	4.6465491714843464e8	5.572388148876463e8	5.113038074424319e8	5.1501608941405267e8
0.9681781818181818	18.27001	6.027698346704105e8	6.428986287401922e8	5.968106939498422e8	6.388248798476428e8	4.596521091146277e8	5.645666616070004e8	4.6918570902489376e8	5.62519656017222e8	5.161505585471876e8	5.199163722368072e8
0.9681781818181818	18.48001	6.084394634296305e8	6.489270720252421e8	6.023711002695118e8	6.447797765798947e8	4.639911482389568e8	5.698411899058042e8	4.737081424036433e8	5.677893324224153e8	5.2098707410866076e8	5.248064779963447e8
0.9681781818181818	18.690009999999997	6.140974532131261e8	6.549429679573389e8	6.079196048442343e8	6.507219551292039e8	4.6832142439229035e8	5.751045618617744e8	4.782223274301797e8	5.730479941847743e8	5.258134916941414e8	5.296865431238066e8
0.9681781818181818	18.900009999999998	6.197439582940946e8	6.609464832016231e8	6.13456366455051e8	6.566515851100448e8	4.726430534398265e8	5.803569260339799e8	4.8272837157825243e8	5.782957877062967e8	5.306299454985438e8	5.34556700710388e8
0.9681781818181818	19.11001	6.253791292109567e8	6.669377803839254e8	6.189815400257303e8	6.62568832017153e8	4.7695614844554484e8	5.855984273760592e8	4.87226379743622e8	5.835328558395354e8	5.3543656646357816e8	5.394170806252744e8
0.9681781818181818	19.32001	6.310031128978671e8	6.729170182319227e8	6.2449527675771e8	6.684738573697404e8	4.8126081976996094e8	5.908292073624758e8	4.917164543335336e8	5.887593380116092e8	5.402334823914295e8	5.4426780962816e8
0.9681781818181818	19.530009999999997	6.36616052809121e8	6.788843517099156e8	6.299977242590576e8	6.74366818849124e8	4.855571751634182e8	5.96049404108821e8	4.961986953521193e8	5.939753703427389e8	5.450208180533466e8	5.491090114767151e8
0.9681781818181818	19.740009999999998	6.422180890381489e8	6.848399321474837e8	6.354890266675065e8	6.802478704301713e8	4.898453198552104e8	6.01259152486813e8	5.00673200482012e8	5.991810857592787e8	5.497986952933328e8	5.539408070290611e8
0.9681781818181818	19.95001	6.478093584311069e8	6.907839073625221e8	6.409693247680961e8	6.861171625068802e8	4.9412535663871944e8	6.06458584234171e8	5.05140065162365e8	6.043766141018509e8	5.545672331271346e8	5.587633143419178e8
0.9681781818181818	20.16001	6.533899946954944e8	6.967164217787428e8	6.464387561055713e8	6.919748420124884e8	4.9839738595287305e8	6.116478280595961e8	5.09599382663407e8	6.095620822286718e8	5.593265478370235e8	5.635766487642348e8
0.9681781818181818	20.37001	6.589601285040797e8	7.026376165381949e8	6.518974550919e8	6.978210525342116e8	5.026615059599681e8	6.168270097432582e8	5.140512441578047e8	6.147376141144e8	5.640767530623207e8	5.683809230268935e8
0.9681781818181818	20.580009999999998	6.645198875943406e8	7.08547629608829e8	6.573455531092072e8	7.036559344232346e8	5.0691781262020254e8	6.219962522328839e8	5.184957387889624e8	6.199033309446658e8	5.688179598861129e8	5.731762473284291e8
0.9681781818181818	20.79001	6.700693968636168e8	7.144465958875374e8	6.627831786082383e8	7.094796248997833e8	5.1116639976305413e8	6.271556757357711e8	5.229329537364047e8	6.250593512066311e8	5.73550276918185e8	5.779627294172039e8
0.9686831313131313	0.00001	307728.6948821542	866143.8363520231	866396.362143044	1.419497273438918e6	1.3689680855651314e6	931494.0773829424	750391.4097838127	1.1453964666460673e6	1.1674310838786485e6	590865.1172382153
0.9686831313131313	0.21001	1.8319979360966735e7	2.0488760157258675e7	1.9764461234317273e7	2.138550119165238e7	1.6588872785401931e7	1.8536050738947403e7	1.477542958813481e7	1.7780040769394167e7	1.7189172118640125e7	1.6848909767644465e7
0.9686831313131313	0.42001	2.7281821546372473e7	3.0077856843978904e7	2.874467077189277e7	3.1152838368845847e7	2.355122897219745e7	2.666582824612232e7	2.163766751987403e7	2.6386119746861875e7	2.502367242538607e7	2.4655570014134303e7
0.9686831313131313	0.63001	3.620766609530038e7	4.002267029151792e7	3.7599707262303874e7	4.08245705676293e7	2.9491020944291778e7	3.3313754045902066e7	2.7534461463334277e7	3.422197872100283e7	3.20761721876777e7	3.156313596165263e7
0.9686831313131313	0.8400099999999999	4.61050879880825e7	5.080896786620756e7	4.74765047197014e7	5.157074035612519e7	3.594739499757365e7	4.321976283856875e7	3.38896745273882e7	4.3253549587866694e7	3.991685843344913e7	3.9520827993785836e7
0.9686831313131313	1.05001	5.571698191694527e7	6.11969745098377e7	5.700976120812884e7	6.188588269788695e7	4.222047148719978e7	5.281539684904472e7	4.014535554744081e7	5.204269754361567e7	4.756244348163321e7	4.72890368515868e7
0.9686831313131313	1.26001	6.537414440934789e7	7.140597708515103e7	6.65715972801341e7	7.202061580055818e7	4.916351256321757e7	6.188395446071059e7	4.72165103610192e7	6.108693435630865e7	5.57637858200571e7	5.553751149231802e7
0.9686831313131313	1.47001	7.4833928984687e7	8.135537233469754e7	7.5896894507536e7	8.187384248978986e7	5.591733892742951e7	7.075587606156339e7	5.415840251479166e7	6.99495097399903e7	6.3791891437639244e7	6.3624369731274605e7
0.9686831313131313	1.68001	8.388456084993938e7	9.084805746114032e7	8.483571818923946e7	9.13032871059607e7	6.2618719955913335e7	7.928548564891984e7	6.1008500865723304e7	7.84679970606682e7	7.158079050855495e7	7.147029164821744e7
0.9686831313131313	1.89001	9.246657708763789e7	9.983641559767224e7	9.335381681215753e7	1.0028164350542942e8	6.932624883045688e7	8.743591260712117e7	6.778791799032184e7	8.659823161412735e7	7.911870200176597e7	7.905780169756262e7
0.9686831313131313	2.10001	1.0088483767001271e8	1.0862777869820258e8	1.0169575587976742e8	1.0905866829990426e8	7.593293246595545e7	9.54341868242223e7	7.448825007568672e7	9.45822566504245e7	8.653180137924969e7	8.6525147696702e7
0.9686831313131313	2.31001	1.0915845276620077e8	1.1724561476155761e8	1.0988233459556557e8	1.1765843368622664e8	8.245018968854448e7	1.0329801053142163e8	8.111822371067463e7	1.0243699713862951e8	9.383438419535819e7	9.388601859568134e7
0.9686831313131313	2.52001	1.1730042235980481e8	1.2571560391002825e8	1.1793052939699203e8	1.2610709466510828e8	8.88759413349803e7	1.110361671913016e8	8.7669972184466e7	1.1016924054390831e8	1.0102762853884882e8	1.0113994749057356e8
0.9686831313131313	2.73001	1.252656872449952e8	1.342218339455034e8	1.258612700712339e8	1.3458905001194197e8	9.494023951075733e7	1.1852680466346096e8	9.378150948707423e7	1.1762269424504746e8	1.0786716991697495e8	1.080134571681312e8
0.9686831313131313	2.94001	1.331217896827322e8	1.426096558771405e8	1.3367870131971925e8	1.429499010188952e8	1.0092319766971171e8	1.2591183167621487e8	9.981909642825425e7	1.2497234230927491e8	1.1461173003419226e8	1.147931060350696e8
0.9686831313131313	3.15001	1.4087788174475583e8	1.5088901978673607e8	1.413923820788988e8	1.5119986318142074e8	1.0683161399159172e8	1.3320013983270971e8	1.0578882653796123e8	1.3222690839613287e8	1.2126928754809643e8	1.214867591342472e8
0.9686831313131313	3.36001	1.4854179074668163e8	1.5906843375253448e8	1.490104831240574e8	1.5934766856600708e8	1.1267130423182672e8	1.4039933084299383e8	1.1169591923328628e8	1.3939385184972897e8	1.2784666503283656e8	1.2810114336353162e8
