mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.58489e+03	2.28844e+37	2.11499e+29	1.79327e+36	2.68763e+28	2.63590e+48	6.27785e+47	2.08281e+47	7.82966e+48	3.14909e+49	2.48152e+48
2.51189e+03	1.43407e+37	5.30954e+28	1.12257e+36	6.78049e+27	1.65984e+48	3.91455e+47	1.30769e+47	5.00950e+48	1.99370e+49	1.56147e+48
3.98107e+03	9.03189e+36	1.32601e+28	7.14537e+35	1.66823e+27	1.04646e+48	2.45454e+47	8.15273e+46	3.15605e+48	1.27051e+49	9.79510e+47
6.30957e+03	5.67239e+36	3.37035e+27	4.46720e+35	4.30301e+26	6.62132e+47	1.54300e+47	5.19886e+46	1.96894e+48	7.93126e+48	6.18719e+47
1.00000e+04	3.58328e+36	8.59157e+26	2.82315e+35	1.10776e+26	4.20580e+47	9.90933e+46	3.29867e+46	1.25028e+48	5.01893e+48	3.94338e+47
1.58489e+04	2.29846e+36	2.15864e+26	1.78959e+35	2.80142e+25	2.66335e+47	6.27099e+46	2.07116e+46	8.01505e+47	3.21327e+48	2.52870e+47
2.51189e+04	1.44645e+36	5.38165e+25	1.14185e+35	6.94875e+24	1.66787e+47	3.98634e+46	1.31963e+46	4.98840e+47	2.00057e+48	1.58577e+47
3.98107e+04	8.99740e+35	1.36296e+25	7.24951e+34	1.72995e+24	1.04587e+47	2.48386e+46	8.38123e+45	3.12932e+47	1.25324e+48	9.87374e+46
6.30957e+04	5.79245e+35	3.51381e+24	4.64777e+34	4.53157e+23	6.73332e+46	1.62592e+46	5.42517e+45	2.01635e+47	8.08851e+47	6.48999e+46
9.50935e+04	3.63963e+35	9.86535e+23	2.97207e+34	1.27661e+23	4.18400e+46	1.02658e+46	3.34683e+45	1.25515e+47	4.84080e+47	4.07126e+46
1.50713e+05	2.13386e+35	2.36995e+23	1.78801e+34	3.10324e+22	2.43210e+46	6.13566e+45	1.95013e+45	7.29547e+46	2.72021e+47	2.41015e+46
2.38864e+05	1.17128e+35	5.36388e+22	1.01210e+34	7.13736e+21	1.31999e+46	3.43906e+45	1.05591e+45	3.95973e+46	1.41894e+47	1.33263e+46
3.78574e+05	5.95820e+34	1.12297e+22	5.29840e+33	1.51845e+21	6.63863e+45	1.78167e+45	5.28490e+44	1.99183e+46	6.87898e+46	6.80961e+45
5.99999e+05	2.82592e+34	2.17766e+21	2.57098e+33	2.98368e+20	3.11888e+45	8.56714e+44	2.46913e+44	9.35936e+45	3.13846e+46	3.23516e+45
9.50935e+05	1.26786e+34	3.96567e+20	1.17266e+33	5.48629e+19	1.38915e+45	3.87800e+44	1.09336e+44	4.17002e+45	1.36862e+46	1.45191e+45
1.50713e+06	5.46373e+33	6.89454e+19	5.11077e+32	9.60198e+18	5.95823e+44	1.68070e+44	4.66416e+43	1.78837e+45	5.78552e+45	6.26281e+44
2.38864e+06	2.29028e+33	1.16075e+19	2.15839e+32	1.62374e+18	2.48519e+44	7.07641e+43	1.94702e+43	7.47030e+44	2.39253e+45	2.61778e+44
3.78574e+06	9.42543e+32	1.91268e+18	8.92586e+31	2.68332e+17	1.02121e+44	2.89088e+43	7.74871e+42	3.06520e+44	9.74636e+44	1.05590e+44
5.99999e+06	3.83271e+32	3.10779e+17	3.64091e+31	4.36805e+16	4.14951e+43	1.24193e+43	3.55472e+42	1.24652e+44	3.96211e+44	4.76066e+43
9.50935e+06	1.54653e+32	5.00413e+16	1.47207e+31	7.04172e+15	1.68714e+43	4.67505e+42	1.20411e+42	5.04506e+43	1.57634e+44	1.81110e+43
1.50713e+07	6.20970e+31	8.01106e+15	5.91818e+30	1.12815e+15	6.89805e+42	2.41986e+42	8.18510e+41	2.04392e+43	6.55013e+43	8.80195e+42
2.38864e+07	2.48553e+31	1.27777e+15	2.37075e+30	1.80026e+14	2.68046e+42	9.00695e+41	2.34679e+41	7.76154e+42	2.43839e+43	3.28330e+42
3.78574e+07	9.92897e+30	2.03328e+14	9.47524e+29	2.86559e+13	1.00573e+42	2.92701e+41	1.15251e+41	3.09741e+42	1.00859e+43	2.51897e+42
5.99999e+07	3.96134e+30	3.23073e+13	3.78153e+29	4.55407e+12	4.91121e+41	-2.08244e+41	-1.95701e+41	1.30039e+42	3.57871e+42	9.66810e+40
9.50935e+07	1.57919e+30	5.12858e+12	1.50781e+29	7.23016e+11	2.38019e+41	2.74999e+41	1.42807e+41	7.57260e+41	1.10555e+42	2.02966e+42
