mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.50713e+05	3.19856e+38	1.21405e+29	3.01313e+38	1.17941e+29	3.70229e+49	1.04705e+50	3.48742e+49	1.11151e+50	4.44440e+50	4.18655e+50
2.38864e+05	2.01821e+38	3.04971e+28	1.90121e+38	2.96270e+28	2.33601e+49	6.60656e+49	2.20043e+49	7.01330e+49	2.80426e+50	2.64157e+50
3.78574e+05	1.27342e+38	7.66077e+27	1.19960e+38	7.44220e+27	1.47393e+49	4.16852e+49	1.38839e+49	4.42515e+49	1.76939e+50	1.66673e+50
5.99999e+05	8.03483e+37	1.92434e+27	7.56904e+37	1.86943e+27	9.29988e+48	2.63018e+49	8.76016e+48	2.79210e+49	1.11641e+50	1.05165e+50
9.50935e+05	5.06966e+37	4.83377e+26	4.77577e+37	4.69587e+26	5.86775e+48	1.65953e+49	5.52725e+48	1.76170e+49	7.04405e+49	6.63544e+49
1.50713e+06	3.19871e+37	1.21420e+26	3.01331e+37	1.17956e+26	3.70227e+48	1.04709e+49	3.48737e+48	1.11155e+49	4.44451e+49	4.18667e+49
2.38864e+06	2.01810e+37	3.04993e+25	1.90121e+37	2.96292e+25	2.33535e+48	6.60637e+48	2.20012e+48	7.01264e+48	2.80389e+49	2.64138e+49
3.78574e+06	1.27281e+37	7.66086e+24	1.19926e+37	7.44235e+24	1.47220e+48	4.16666e+48	1.38684e+48	4.42222e+48	1.76780e+49	1.66559e+49
5.99999e+06	8.01530e+36	1.92375e+24	7.55549e+36	1.86894e+24	9.24889e+47	2.62485e+48	8.72197e+47	2.78392e+48	1.11241e+49	1.04890e+49
9.50935e+06	5.01798e+36	4.82180e+23	4.73493e+36	4.68502e+23	5.74325e+47	1.64186e+48	5.41132e+47	1.74066e+48	6.93188e+48	6.54449e+48
1.50713e+07	3.08498e+36	1.19716e+23	2.91612e+36	1.16359e+23	3.45509e+47	1.00859e+48	3.26631e+47	1.06628e+48	4.22538e+48	3.99147e+48
2.38864e+07	1.81895e+36	2.88141e+22	1.72333e+36	2.80230e+22	1.95286e+47	5.90876e+47	1.84665e+47	6.21810e+47	2.43247e+48	2.31055e+48
3.78574e+07	1.00281e+36	6.52074e+21	9.52250e+35	6.34619e+21	1.02079e+47	3.22546e+47	9.70228e+46	3.39276e+47	1.30681e+48	1.24766e+48
5.99999e+07	5.11440e+35	1.36235e+21	4.86555e+35	1.32673e+21	5.02259e+46	1.60920e+47	4.55286e+46	1.71934e+47	6.45327e+47	6.14444e+47
9.50935e+07	2.42883e+35	2.63450e+20	2.31375e+35	2.56688e+20	2.32068e+46	7.88282e+46	2.25313e+46	8.30131e+46	2.96568e+47	3.01467e+47
