mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.58489e+04	5.50728e+38	4.59140e+30	4.50442e+38	4.06518e+30	6.32733e+49	1.57568e+50	5.17629e+49	1.93219e+50	7.70059e+50	6.26694e+50
2.51189e+04	3.47439e+38	1.14845e+30	2.83684e+38	1.03657e+30	4.07457e+49	9.88136e+49	3.32209e+49	1.22053e+50	4.83504e+50	3.95073e+50
3.98107e+04	2.21713e+38	2.84504e+29	1.75725e+38	2.49066e+29	2.56427e+49	6.20204e+49	2.08401e+49	7.62514e+49	3.04513e+50	2.45309e+50
6.30957e+04	1.42524e+38	7.83558e+28	1.18149e+38	7.09534e+28	1.66742e+49	4.08013e+49	1.37249e+49	5.04825e+49	2.01493e+50	1.64853e+50
9.50935e+04	9.41734e+37	2.13010e+28	7.65510e+37	1.90905e+28	1.08700e+49	2.65690e+49	8.82792e+48	3.26951e+49	1.30610e+50	1.06105e+50
1.50713e+05	5.94205e+37	5.35079e+27	4.83015e+37	4.79552e+27	6.85851e+48	1.67642e+49	5.57008e+48	2.06295e+49	8.24100e+49	6.69489e+49
2.38864e+05	3.74921e+37	1.34409e+27	3.04766e+37	1.20461e+27	4.32743e+48	1.05776e+49	3.51450e+48	1.30164e+49	5.19972e+49	4.22422e+49
3.78574e+05	2.36556e+37	3.37625e+26	1.92296e+37	3.02590e+26	2.73034e+48	6.67405e+48	2.21750e+48	8.21265e+48	3.28072e+49	2.66531e+49
5.99999e+05	1.49246e+37	8.48083e+25	1.21329e+37	7.60079e+25	1.72254e+48	4.21098e+48	1.39909e+48	5.18140e+48	2.06976e+49	1.68166e+49
9.50935e+05	9.41396e+36	2.13027e+25	7.65470e+36	1.90923e+25	1.08630e+48	2.65661e+48	8.82497e+47	3.26812e+48	1.30536e+49	1.06088e+49
1.50713e+06	5.93310e+36	5.35047e+24	4.82749e+36	4.79550e+24	6.84165e+47	1.67517e+48	5.56065e+47	2.05940e+48	8.22426e+48	6.68822e+48
2.38864e+06	3.72886e+36	1.34308e+24	3.03906e+36	1.20397e+24	4.28590e+47	1.05400e+48	3.48892e+47	1.29350e+48	5.16086e+48	4.20401e+48
3.78574e+06	2.32168e+36	3.35889e+23	1.89880e+36	3.01273e+23	2.64216e+47	6.57069e+47	2.15321e+47	8.03654e+47	3.19639e+48	2.61152e+48
5.99999e+06	1.40702e+36	8.25776e+22	1.15725e+36	7.41677e+22	1.56338e+47	3.98774e+47	1.27964e+47	4.84754e+47	1.91544e+48	1.57364e+48
9.50935e+06	8.07374e+35	1.93952e+22	6.68571e+35	1.74567e+22	8.65621e+46	2.27946e+47	7.05612e+46	2.76043e+47	1.07517e+48	8.87917e+47
1.50713e+07	4.29682e+35	4.23319e+21	3.58076e+35	3.81882e+21	4.43595e+46	1.21468e+47	3.65146e+46	1.45741e+47	5.63307e+47	4.65692e+47
2.38864e+07	2.11700e+35	8.51759e+20	1.77307e+35	7.69893e+20	2.09683e+46	5.94478e+46	1.72169e+46	7.05414e+46	2.68791e+47	2.25500e+47
3.78574e+07	9.77304e+34	1.59576e+20	8.21479e+34	1.44451e+20	9.30386e+45	2.72043e+46	7.76651e+45	3.23779e+46	1.22425e+47	1.04203e+47
5.99999e+07	4.29660e+34	2.83073e+19	3.62035e+34	2.56505e+19	4.17031e+45	1.13596e+46	2.90169e+45	1.43792e+46	5.20045e+46	4.34567e+46
9.50935e+07	1.82540e+34	4.83109e+18	1.54057e+34	4.38066e+18	1.82125e+45	5.54264e+45	1.64472e+45	6.57796e+45	2.07540e+46	2.18997e+46
