mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+01	2.57767e+40	1.89699e+37	2.24602e+40	1.76463e+37	3.84826e+51	8.71650e+51	3.45362e+51	9.92851e+51	4.29123e+52	3.82536e+52
1.00000e+02	2.57382e+40	8.63208e+36	2.27564e+40	8.08589e+36	3.19032e+51	8.15992e+51	2.84632e+51	9.09950e+51	3.74207e+52	3.36967e+52
1.58489e+02	2.05398e+40	2.87193e+36	1.81658e+40	2.70282e+36	2.31561e+51	6.30658e+51	2.07997e+51	7.05888e+51	2.81881e+52	2.50428e+52
2.51189e+02	1.47726e+40	8.44498e+35	1.33839e+40	7.90920e+35	1.58777e+51	4.54095e+51	1.42291e+51	5.01416e+51	1.95572e+52	1.74435e+52
3.98107e+02	1.00152e+40	2.39163e+35	9.04024e+39	2.17203e+35	1.06004e+51	3.03374e+51	9.46720e+50	3.40736e+51	1.32558e+52	1.17282e+52
6.30957e+02	6.68084e+39	6.18497e+34	6.05856e+39	5.82911e+34	6.87242e+50	2.03143e+51	6.16982e+50	2.23505e+51	8.59231e+51	7.78155e+51
1.00000e+03	4.33778e+39	1.62916e+34	3.93015e+39	1.50541e+34	4.46556e+50	1.29842e+51	3.99022e+50	1.45180e+51	5.57859e+51	4.98112e+51
1.58489e+03	2.82267e+39	4.24591e+33	2.53962e+39	3.95302e+33	3.01576e+50	8.37198e+50	2.59875e+50	9.41446e+50	3.70063e+51	3.21679e+51
2.51189e+03	1.93619e+39	1.07346e+33	1.68247e+39	1.00150e+33	1.99553e+50	5.56414e+50	1.71412e+50	6.50870e+50	2.48530e+51	2.15003e+51
3.98107e+03	1.50673e+39	2.84537e+32	1.24731e+39	2.66692e+32	1.61258e+50	4.29778e+50	1.30078e+50	4.99572e+50	1.96164e+51	1.63357e+51
6.30957e+03	1.35123e+39	9.07237e+31	1.11433e+39	8.46529e+31	1.48384e+50	3.72959e+50	1.24588e+50	4.58684e+50	1.75808e+51	1.52170e+51
1.00000e+04	1.07422e+39	2.80894e+31	9.07544e+38	2.58375e+31	1.22843e+50	3.11966e+50	1.04237e+50	3.73163e+50	1.48002e+51	1.24479e+51
1.58489e+04	7.37138e+38	7.74279e+30	6.13842e+38	7.01393e+30	8.40579e+49	2.13622e+50	6.99282e+49	2.53119e+50	1.01639e+51	8.57592e+50
2.51189e+04	4.60812e+38	1.95730e+30	3.85189e+38	1.75106e+30	5.34874e+49	1.36623e+50	4.56741e+49	1.61980e+50	6.47509e+50	5.47637e+50
3.98107e+04	2.90125e+38	4.79336e+29	2.44082e+38	4.42199e+29	3.36946e+49	8.55300e+49	2.87968e+49	1.03341e+50	4.04720e+50	3.39305e+50
6.30957e+04	1.92153e+38	1.31516e+29	1.62162e+38	1.20717e+29	2.21332e+49	5.61285e+49	1.85970e+49	6.63381e+49	2.67751e+50	2.24762e+50
9.50935e+04	1.24323e+38	3.58488e+28	1.04886e+38	3.28201e+28	1.43556e+49	3.64110e+49	1.21033e+49	4.31680e+49	1.72470e+50	1.45442e+50
1.50713e+05	7.84439e+37	9.00521e+27	6.61799e+37	8.24442e+27	9.05784e+48	2.29742e+49	7.63673e+48	2.72376e+49	1.08822e+50	9.17688e+49
2.38864e+05	4.94953e+37	2.26207e+27	4.17573e+37	2.07096e+27	5.71514e+48	1.44959e+49	4.81847e+48	1.71859e+49	6.86625e+49	5.79027e+49
3.78574e+05	3.12295e+37	5.68216e+26	2.63473e+37	5.20212e+26	3.60596e+48	9.14639e+48	3.04027e+48	1.08435e+49	4.33228e+49	3.65344e+49
5.99999e+05	1.97039e+37	1.42731e+26	1.66241e+37	1.30673e+26	2.27510e+48	5.77097e+48	1.91825e+48	6.84158e+48	2.73334e+49	2.30515e+49
9.50935e+05	1.24306e+37	3.58525e+25	1.04887e+37	3.28237e+25	1.43514e+48	3.64103e+48	1.21017e+48	4.31608e+48	1.72428e+49	1.45435e+49
1.50713e+06	7.83899e+36	9.00545e+24	6.61657e+36	8.24481e+24	9.04721e+47	2.29669e+48	7.63063e+47	2.72160e+48	1.08720e+49	9.17293e+48
2.38864e+06	4.93593e+36	2.26145e+24	4.17007e+36	2.07059e+24	5.68530e+47	1.44705e+48	4.80002e+47	1.71306e+48	6.83944e+48	5.77618e+48
3.78574e+06	3.09025e+36	5.66861e+23	2.61650e+36	5.19173e+23	3.53576e+47	9.06632e+47	2.98725e+47	1.07098e+48	4.26686e+48	3.61060e+48
5.99999e+06	1.89890e+36	1.40667e+23	1.61435e+36	1.28942e+23	2.13194e+47	5.57696e+47	1.80797e+47	6.55772e+47	2.59938e+48	2.20912e+48
9.50935e+06	1.11694e+36	3.37728e+22	9.54855e+35	3.10073e+22	1.21310e+47	3.26865e+47	1.02569e+47	3.83093e+47	1.49906e+48	1.27981e+48
1.50713e+07	6.13147e+35	7.60856e+21	5.27170e+35	6.99950e+21	6.39763e+46	1.79350e+47	5.45355e+46	2.08531e+47	8.08534e+47	6.91103e+47
2.38864e+07	3.11210e+35	1.58159e+21	2.68854e+35	1.45771e+21	3.10315e+46	9.03246e+46	2.63874e+46	1.03996e+47	3.97292e+47	3.43803e+47
3.78574e+07	1.47174e+35	3.04504e+20	1.27595e+35	2.81068e+20	1.40696e+46	4.23446e+46	1.21336e+46	4.88289e+46	1.84812e+47	1.62033e+47
5.99999e+07	6.58571e+34	5.51251e+19	5.72357e+34	5.09363e+19	6.34699e+45	1.81631e+46	4.74115e+45	2.19883e+46	7.99879e+46	6.91036e+46
9.50935e+07	2.83231e+34	9.54216e+18	2.46554e+34	8.82341e+18	2.76752e+45	8.71764e+45	2.54175e+45	1.00620e+46	3.25369e+46	3.40497e+46
