mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
9.50935e+05	1.46863e+37	4.89435e+25	1.26327e+37	4.52957e+25	1.69608e+48	4.38587e+48	1.45815e+48	5.09979e+48	2.03759e+49	1.75210e+49
1.50713e+06	9.26330e+36	1.22939e+25	7.96968e+36	1.13777e+25	1.06956e+48	2.76681e+48	9.19642e+47	3.21650e+48	1.28509e+49	1.10525e+49
2.38864e+06	5.83666e+36	3.08760e+24	5.02480e+36	2.85762e+24	6.72909e+47	1.74409e+48	5.79042e+47	2.02612e+48	8.09173e+48	6.96420e+48
3.78574e+06	3.66218e+36	7.74545e+23	3.15795e+36	7.16993e+23	4.20058e+47	1.09490e+48	3.61644e+47	1.26989e+48	5.06322e+48	4.36423e+48
5.99999e+06	2.26455e+36	1.92938e+23	1.95918e+36	1.78713e+23	2.55654e+47	6.77669e+47	2.20843e+47	7.82990e+47	3.10888e+48	2.68950e+48
9.50935e+06	1.34949e+36	4.68292e+22	1.17318e+36	4.34334e+22	1.47733e+47	4.02501e+47	1.27300e+47	4.63718e+47	1.81952e+48	1.58057e+48
1.50713e+07	7.54524e+35	1.07433e+22	6.59418e+35	9.98211e+21	7.93201e+46	2.24804e+47	6.88495e+46	2.57087e+47	9.99108e+47	8.68985e+47
2.38864e+07	3.90326e+35	2.27943e+21	3.42703e+35	2.12172e+21	3.91383e+46	1.15361e+47	3.39444e+46	1.30732e+47	5.00149e+47	4.40165e+47
3.78574e+07	1.87599e+35	4.46886e+20	1.65287e+35	4.16574e+20	1.79907e+46	5.49332e+46	1.57780e+46	6.23287e+46	2.36003e+47	2.09846e+47
5.99999e+07	8.49760e+34	8.20358e+19	7.50529e+34	7.65528e+19	8.16566e+45	2.39471e+46	6.29271e+45	2.83354e+46	1.03247e+47	9.08147e+46
9.50935e+07	3.68599e+34	1.43414e+19	3.26090e+34	1.33926e+19	3.58748e+45	1.14457e+46	3.33117e+45	1.29956e+46	4.28596e+46	4.46612e+46
