mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
2.51189e+03	3.75396e+38	1.94072e+31	1.74040e+38	1.20529e+31	4.31519e+49	5.95740e+49	1.97888e+49	1.30538e+50	5.11593e+50	2.39637e+50
3.98107e+03	2.87392e+38	6.14558e+30	1.37177e+38	3.84509e+30	3.32767e+49	4.71637e+49	1.59196e+49	1.01435e+50	4.00176e+50	1.91232e+50
6.30957e+03	1.90029e+38	1.64048e+30	9.14795e+37	1.03284e+30	2.22822e+49	3.20485e+49	1.05991e+49	6.60693e+49	2.62581e+50	1.27796e+50
1.00000e+04	1.21907e+38	4.19649e+29	5.82722e+37	2.67703e+29	1.41887e+49	2.02495e+49	6.80285e+48	4.24559e+49	1.67125e+50	8.19443e+49
1.58489e+04	7.63131e+37	1.02459e+29	3.66171e+37	6.46022e+28	8.70658e+48	1.27558e+49	4.30081e+48	2.67301e+49	1.06712e+50	5.17417e+49
2.51189e+04	4.92704e+37	2.60856e+28	2.31147e+37	1.64165e+28	5.63270e+48	8.12145e+48	2.72736e+48	1.69821e+49	6.72941e+49	3.24431e+49
3.98107e+04	3.09040e+37	6.73531e+27	1.47436e+37	4.26687e+27	3.56897e+48	5.13973e+48	1.68913e+48	1.07092e+49	4.27233e+49	2.06953e+49
6.30957e+04	1.97343e+37	1.72313e+27	9.55771e+36	1.11432e+27	2.26219e+48	3.35200e+48	1.12181e+48	6.85625e+48	2.73565e+49	1.34504e+49
9.50935e+04	1.28933e+37	4.88823e+26	6.22867e+36	3.08963e+26	1.48816e+48	2.15942e+48	7.15896e+47	4.47620e+48	1.78801e+49	8.61423e+48
1.50713e+05	8.13348e+36	1.22788e+26	3.92998e+36	7.76095e+25	9.38715e+47	1.36248e+48	4.51672e+47	2.82361e+48	1.12770e+49	5.43503e+48
2.38864e+05	5.12816e+36	3.08416e+25	2.47934e+36	1.94946e+25	5.91740e+47	8.59526e+47	2.84877e+47	1.78007e+48	7.10600e+48	3.42849e+48
3.78574e+05	3.22737e+36	7.74436e+24	1.56322e+36	4.89614e+24	3.72061e+47	5.41819e+47	1.79353e+47	1.11983e+48	4.46490e+48	2.16044e+48
5.99999e+05	2.01780e+36	1.94070e+24	9.82271e+35	1.22809e+24	2.31731e+47	3.40096e+47	1.11940e+47	6.99286e+47	2.78049e+48	1.35353e+48
9.50935e+05	1.23658e+36	4.81343e+23	6.08479e+35	3.05504e+23	1.40394e+47	2.09896e+47	6.79525e+46	4.27235e+47	1.69001e+48	8.30521e+47
1.50713e+06	7.25024e+35	1.15551e+23	3.62646e+35	7.37752e+22	8.05534e+46	1.24133e+47	3.89948e+46	2.49088e+47	9.77718e+47	4.85702e+47
2.38864e+06	3.97034e+35	2.60569e+22	2.02226e+35	1.67656e+22	4.28452e+46	6.84989e+46	2.07351e+46	1.35385e+47	5.26330e+47	2.64034e+47
3.78574e+06	2.01266e+35	5.42641e+21	1.04165e+35	3.51752e+21	2.11328e+46	3.48753e+46	1.01733e+46	6.80950e+46	2.62226e+47	1.32395e+47
5.99999e+06	9.51389e+34	1.04686e+21	4.98447e+34	6.82650e+20	9.76731e+45	1.66221e+46	4.74579e+45	3.20179e+46	1.22638e+47	6.26813e+46
9.50935e+06	4.25706e+34	1.89847e+20	2.24964e+34	1.24330e+20	4.31687e+45	7.40465e+45	2.05136e+45	1.42910e+46	5.40198e+46	2.76972e+46
1.50713e+07	1.83099e+34	3.29060e+19	9.73224e+33	2.16132e+19	1.85395e+45	3.26942e+45	9.21858e+44	6.15852e+45	2.35315e+46	1.20939e+46
2.38864e+07	7.66500e+33	5.52840e+18	4.08971e+33	3.63818e+18	7.57852e+44	1.35536e+45	3.68420e+44	2.50634e+45	9.47890e+45	5.04491e+45
3.78574e+07	3.15169e+33	9.09709e+17	1.68575e+33	5.99421e+17	2.99947e+44	5.47871e+44	1.54380e+44	1.03323e+45	3.92025e+45	2.22032e+45
5.99999e+07	1.28086e+33	1.47679e+17	6.86175e+32	9.73864e+16	1.35588e+44	1.72801e+44	2.40454e+43	4.36563e+44	1.45888e+45	7.24334e+44
9.50935e+07	5.16648e+32	2.37653e+16	2.77054e+32	1.56800e+16	6.09135e+43	1.33103e+44	4.39502e+43	2.11786e+44	5.08240e+44	5.97640e+44
