mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.58489e+00	1.15761e+37	2.83394e+34	2.63533e+35	1.01187e+33	1.05734e+50	1.05338e+50	1.03722e+50	1.08969e+50	8.32796e+50	8.36814e+50
2.51189e+00	2.87559e+37	6.92590e+34	1.57890e+36	5.90454e+33	2.57015e+50	2.53639e+50	2.49641e+50	2.59897e+50	2.03602e+51	2.02084e+51
3.98107e+00	7.30169e+37	1.88734e+35	9.60797e+36	3.54891e+34	5.99767e+50	5.94222e+50	5.90463e+50	6.19818e+50	4.85539e+51	4.88249e+51
6.30957e+00	2.00157e+38	5.58827e+35	5.55943e+37	2.06233e+35	1.39486e+51	1.38631e+51	1.37056e+51	1.44846e+51	1.12016e+52	1.09571e+52
1.00000e+01	6.62251e+38	2.34551e+36	3.20425e+38	1.20378e+36	3.17663e+51	3.20927e+51	3.16864e+51	3.33974e+51	2.59746e+52	2.52642e+52
1.58489e+01	2.50853e+39	8.62521e+36	1.76754e+39	6.62227e+36	7.19719e+51	7.51438e+51	7.09672e+51	7.79506e+51	5.93625e+52	5.71223e+52
2.51189e+01	1.14113e+40	4.05609e+37	9.75985e+39	3.63683e+37	1.56530e+52	1.77679e+52	1.57334e+52	1.83805e+52	1.32775e+53	1.29673e+53
3.98107e+01	4.95865e+40	1.86276e+38	4.72205e+40	1.79087e+38	3.16520e+52	4.24565e+52	3.11659e+52	4.30391e+52	2.74724e+53	2.71681e+53
6.30957e+01	1.81791e+41	6.58803e+38	1.75579e+41	6.58234e+38	5.12771e+52	9.26398e+52	5.06811e+52	9.45681e+52	4.98591e+53	4.88221e+53
1.00000e+02	3.44378e+41	8.59836e+38	3.40435e+41	8.49101e+38	5.56726e+52	1.33447e+53	5.43816e+52	1.35674e+53	6.03259e+53	5.92180e+53
1.58489e+02	3.57484e+41	4.01497e+38	3.51956e+41	3.98299e+38	4.55438e+52	1.26147e+53	4.45631e+52	1.28353e+53	5.29811e+53	5.22905e+53
2.51189e+02	2.87006e+41	1.36605e+38	2.83487e+41	1.36216e+38	3.31663e+52	9.85745e+52	3.27425e+52	9.86354e+52	3.98723e+53	3.98415e+53
3.98107e+02	2.09745e+41	4.07186e+37	2.07210e+41	4.06697e+37	2.27164e+52	7.04074e+52	2.25175e+52	7.15763e+52	2.80819e+53	2.75944e+53
6.30957e+02	1.43440e+41	1.12363e+37	1.40018e+41	1.11995e+37	1.51769e+52	4.72625e+52	1.46828e+52	4.79769e+52	1.86744e+53	1.83295e+53
1.00000e+03	9.60516e+40	3.00663e+36	9.37512e+40	2.99424e+36	9.86625e+51	3.16066e+52	9.65934e+51	3.16417e+52	1.23828e+53	1.22818e+53
1.58489e+03	6.17987e+40	7.93440e+35	6.10504e+40	7.69259e+35	6.34847e+51	2.03875e+52	6.22843e+51	2.08019e+52	8.02156e+52	7.87434e+52
2.51189e+03	3.96538e+40	2.03088e+35	3.90212e+40	2.00659e+35	4.05208e+51	1.31106e+52	4.05117e+51	1.31565e+52	5.15283e+52	5.05856e+52
3.98107e+03	2.54182e+40	5.19491e+34	2.52512e+40	5.07978e+34	2.62232e+51	8.39394e+51	2.56815e+51	8.54167e+51	3.25329e+52	3.18061e+52
6.30957e+03	1.62096e+40	1.30772e+34	1.58831e+40	1.30331e+34	1.69201e+51	5.33999e+51	1.63836e+51	5.42669e+51	2.08060e+52	2.04181e+52
1.00000e+04	1.06483e+40	3.32426e+33	1.04484e+40	3.32161e+33	1.08682e+51	3.50827e+51	1.07851e+51	3.55915e+51	1.37566e+52	1.34404e+52
1.58489e+04	7.53424e+39	8.62787e+32	7.50247e+39	8.52871e+32	8.10062e+50	2.51077e+51	7.82766e+50	2.56570e+51	9.95192e+51	9.68017e+51
2.51189e+04	5.83960e+39	2.39370e+32	5.75569e+39	2.35254e+32	6.50430e+50	1.95309e+51	6.38282e+50	2.01488e+51	8.01052e+51	7.81685e+51
3.98107e+04	3.99893e+39	6.06070e+31	3.87764e+39	6.04018e+31	4.54928e+50	1.35432e+51	4.50682e+50	1.38398e+51	5.50219e+51	5.41080e+51
6.30957e+04	2.67873e+39	1.70462e+31	2.62987e+39	1.69296e+31	3.08951e+50	9.19881e+50	3.03361e+50	9.31973e+50	3.76043e+51	3.66590e+51
9.50935e+04	1.69978e+39	4.41630e+30	1.66055e+39	4.36835e+30	1.97046e+50	5.77341e+50	1.92501e+50	5.90978e+50	2.36423e+51	2.30969e+51
1.50713e+05	1.07256e+39	1.10947e+30	1.04781e+39	1.09742e+30	1.24331e+50	3.64296e+50	1.21463e+50	3.72901e+50	1.49179e+51	1.45737e+51
2.38864e+05	6.76767e+38	2.78708e+29	6.61149e+38	2.75682e+29	7.84485e+49	2.29863e+50	7.66388e+49	2.35292e+50	9.41275e+50	9.19559e+50
3.78574e+05	4.27022e+38	7.00119e+28	4.17168e+38	6.92518e+28	4.94981e+49	1.45037e+50	4.83563e+49	1.48462e+50	5.93914e+50	5.80211e+50
5.99999e+05	2.69437e+38	1.75868e+28	2.63220e+38	1.73958e+28	3.12314e+49	9.15133e+49	3.05109e+49	9.36747e+49	3.74737e+50	3.66092e+50
9.50935e+05	1.70005e+38	4.41768e+27	1.66082e+38	4.36973e+27	1.97056e+49	5.77414e+49	1.92511e+49	5.91052e+49	2.36444e+50	2.30990e+50
1.50713e+06	1.07267e+38	1.10969e+27	1.04791e+38	1.09764e+27	1.24335e+49	3.64325e+49	1.21466e+49	3.72930e+49	1.49188e+50	1.45745e+50
2.38864e+06	6.76807e+37	2.78743e+26	6.61191e+37	2.75717e+26	7.84464e+48	2.29874e+49	7.66397e+48	2.35302e+49	9.41297e+49	9.19585e+49
3.78574e+06	4.27028e+37	7.00174e+25	4.17179e+37	6.92573e+25	4.94943e+48	1.45035e+49	4.83509e+48	1.48458e+49	5.93872e+49	5.80177e+49
5.99999e+06	2.69400e+37	1.75875e+25	2.63196e+37	1.73966e+25	3.12180e+48	9.15102e+48	3.05064e+48	9.36582e+48	3.74669e+49	3.66087e+49
9.50935e+06	1.69864e+37	4.41749e+24	1.65971e+37	4.36956e+24	1.96679e+48	5.76882e+48	1.92097e+48	5.90504e+48	2.36073e+49	2.30722e+49
1.50713e+07	1.06864e+37	1.10901e+24	1.04443e+37	1.09700e+24	1.23300e+48	3.63023e+48	1.20573e+48	3.71343e+48	1.48397e+49	1.45013e+49
2.38864e+07	6.66693e+36	2.77498e+23	6.51921e+36	2.74510e+23	7.59184e+47	2.26067e+48	7.42535e+47	2.30908e+48	9.19292e+48	9.00211e+48
3.78574e+07	4.05633e+36	6.83562e+22	3.96921e+36	6.76276e+22	4.48390e+47	1.36859e+48	4.39745e+47	1.39787e+48	5.51973e+48	5.41625e+48
5.99999e+07	2.34185e+36	1.61195e+22	2.29305e+36	1.59494e+22	2.49107e+47	7.79796e+47	2.39834e+47	8.01519e+47	3.10922e+48	3.04867e+48
9.50935e+07	1.25493e+36	3.53584e+21	1.22936e+36	3.49871e+21	1.27909e+47	4.19833e+47	1.26658e+47	4.29429e+47	1.61707e+48	1.62758e+48
