mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
3.78574e+05	5.70235e+37	1.74223e+27	5.11108e+37	1.64911e+27	6.59103e+48	1.77511e+49	5.90592e+48	1.98065e+49	7.91593e+49	7.09376e+49
5.99999e+05	3.59794e+37	4.37636e+26	3.22490e+37	4.14244e+26	4.15864e+48	1.12002e+49	3.72638e+48	1.24970e+49	4.99458e+49	4.47588e+49
9.50935e+05	2.27011e+37	1.09930e+26	2.03477e+37	1.04054e+26	2.62378e+48	7.06680e+48	2.35112e+48	7.88493e+48	3.15125e+49	2.82406e+49
1.50713e+06	1.43220e+37	2.76132e+25	1.28381e+37	2.61374e+25	1.65522e+48	4.45861e+48	1.48324e+48	4.97448e+48	1.98809e+49	1.78175e+49
2.38864e+06	9.03207e+36	6.93588e+24	8.09827e+36	6.56525e+24	1.04312e+48	2.81227e+48	9.35124e+47	3.13675e+48	1.25340e+49	1.12364e+49
3.78574e+06	5.68574e+36	1.74156e+24	5.10166e+36	1.64860e+24	6.55081e+47	1.77070e+48	5.87353e+47	1.97354e+48	7.87968e+48	7.06896e+48
5.99999e+06	3.55397e+36	4.36220e+23	3.19449e+36	4.13038e+23	4.05783e+47	1.10759e+48	3.64689e+47	1.23175e+48	4.90707e+48	4.41203e+48
9.50935e+06	2.17410e+36	1.07954e+23	1.96027e+36	1.02286e+23	2.42685e+47	6.75968e+47	2.17783e+47	7.50378e+47	2.96382e+48	2.67284e+48
1.50713e+07	1.26900e+36	2.57651e+22	1.14878e+36	2.44411e+22	1.36360e+47	3.93790e+47	1.23067e+47	4.34706e+47	1.70100e+48	1.53568e+48
2.38864e+07	6.90187e+35	5.75591e+21	6.27269e+35	5.46779e+21	7.05196e+46	2.12369e+47	6.35962e+46	2.32670e+47	8.95802e+47	8.16129e+47
3.78574e+07	3.47273e+35	1.18619e+21	3.16633e+35	1.12824e+21	3.37457e+46	1.05778e+47	3.07121e+46	1.15928e+47	4.40405e+47	4.04601e+47
5.99999e+07	1.63087e+35	2.26726e+20	1.49047e+35	2.15860e+20	1.56265e+46	4.82078e+46	1.29624e+46	5.43997e+46	2.00059e+47	1.82668e+47
9.50935e+07	7.26081e+34	4.08228e+19	6.64642e+34	3.88932e+19	6.93762e+45	2.29192e+46	6.57557e+45	2.51715e+46	8.58261e+46	8.83939e+46
