mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+01	3.53604e+37	2.82827e+33	1.04862e+36	1.24497e+32	5.53690e+48	1.74981e+48	1.51918e+48	1.37272e+49	6.05816e+49	1.25802e+49
1.58489e+01	8.13448e+37	6.50869e+33	5.64809e+36	6.64138e+32	1.18781e+49	4.39647e+48	3.11554e+48	3.06432e+49	1.31272e+50	2.72785e+49
2.51189e+01	1.56898e+38	1.12081e+34	2.17453e+37	2.22396e+33	2.06574e+49	9.80107e+48	4.79774e+48	5.73978e+49	2.39262e+50	4.81093e+49
3.98107e+01	1.92341e+38	7.26123e+33	3.34951e+37	1.81444e+33	2.31818e+49	1.27071e+49	4.90935e+48	6.77574e+49	2.74654e+50	5.47079e+49
6.30957e+01	1.73850e+38	2.91442e+33	3.28953e+37	7.62667e+32	2.04273e+49	1.16490e+49	3.98768e+48	6.12794e+49	2.45053e+50	4.71240e+49
1.00000e+02	1.34184e+38	9.27463e+32	2.60740e+37	2.46526e+32	1.53977e+49	8.90097e+48	2.90207e+48	4.65271e+49	1.85483e+50	3.51207e+49
1.58489e+02	9.57976e+37	2.65616e+32	1.87648e+37	7.16180e+31	1.06575e+49	6.30576e+48	2.00768e+48	3.28866e+49	1.30257e+50	2.45775e+49
2.51189e+02	6.94384e+37	7.60200e+31	1.33805e+37	2.00169e+31	7.98978e+48	4.45476e+48	1.40836e+48	2.41018e+49	9.57748e+49	1.71727e+49
3.98107e+02	7.04441e+37	2.55830e+31	1.18942e+37	6.67699e+30	7.85332e+48	3.94134e+48	1.26841e+48	2.40332e+49	9.73736e+49	1.58357e+49
6.30957e+02	9.31006e+37	1.24107e+31	1.44231e+37	2.84936e+30	1.09805e+49	4.95672e+48	1.63410e+48	3.24806e+49	1.32849e+50	1.94732e+49
1.00000e+03	9.46902e+37	4.54521e+30	1.34801e+37	1.03149e+30	1.10188e+49	4.71539e+48	1.57095e+48	3.29738e+49	1.33126e+50	1.85042e+49
1.58489e+03	6.47625e+37	1.24507e+30	9.40077e+36	2.79719e+29	7.56088e+48	3.20868e+48	1.08821e+48	2.27419e+49	9.18194e+49	1.29885e+49
2.51189e+03	4.13651e+37	3.09449e+29	5.90094e+36	7.09298e+28	4.86809e+48	2.06213e+48	6.84618e+47	1.45149e+49	5.79114e+49	8.18444e+48
3.98107e+03	2.63623e+37	7.90533e+28	3.71437e+36	1.74978e+28	3.01403e+48	1.28766e+48	4.26452e+47	9.08519e+48	3.64312e+49	5.07561e+48
6.30957e+03	1.65005e+37	2.01204e+28	2.36334e+36	4.48274e+27	1.92447e+48	8.18262e+47	2.74862e+47	5.79835e+48	2.30816e+49	3.27494e+48
1.00000e+04	1.04269e+37	5.09693e+27	1.49319e+36	1.12558e+27	1.22767e+48	5.24130e+47	1.75082e+47	3.66153e+48	1.47277e+49	2.07525e+48
1.58489e+04	6.65059e+36	1.27431e+27	9.59211e+35	2.84687e+26	7.68061e+47	3.32789e+47	1.10856e+47	2.29919e+48	9.17930e+48	1.33407e+48
2.51189e+04	4.21236e+36	3.16669e+26	6.04050e+35	7.17175e+25	4.84878e+47	2.08716e+47	7.01903e+46	1.45116e+48	5.82348e+48	8.26908e+47
3.98107e+04	2.64286e+36	8.08088e+25	3.79178e+35	1.82420e+25	3.09601e+47	1.31545e+47	4.38378e+46	9.36274e+47	3.73271e+48	5.30248e+47
6.30957e+04	1.69787e+36	2.08531e+25	2.44699e+35	4.82575e+24	1.96937e+47	8.66008e+46	2.85259e+46	5.87724e+47	2.33521e+48	3.45343e+47
9.50935e+04	1.10351e+36	5.96229e+24	1.59961e+35	1.34274e+24	1.27493e+47	5.54276e+46	1.83239e+46	3.82782e+47	1.51724e+48	2.20908e+47
1.50713e+05	6.82813e+35	1.48722e+24	1.00098e+35	3.36067e+23	7.86164e+46	3.46243e+46	1.13506e+46	2.36118e+47	9.23372e+47	1.37603e+47
2.38864e+05	4.09697e+35	3.63869e+23	6.13212e+34	8.29058e+22	4.68166e+46	2.11074e+46	6.77636e+45	1.40766e+47	5.37039e+47	8.32546e+46
3.78574e+05	2.32427e+35	8.49861e+22	3.57855e+34	1.96257e+22	2.62488e+46	1.22098e+46	3.79137e+45	7.90928e+46	2.91911e+47	4.75555e+46
5.99999e+05	1.22456e+35	1.84647e+22	1.94096e+34	4.32946e+21	1.36472e+46	6.55114e+45	1.95947e+45	4.12291e+46	1.47095e+47	2.51357e+46
9.50935e+05	5.98749e+34	3.70408e+21	9.72579e+33	8.80292e+20	6.59243e+45	3.24840e+45	9.39574e+44	1.99688e+46	6.92273e+46	1.22977e+46
1.50713e+06	2.74952e+34	6.92694e+20	4.54879e+33	1.66329e+20	2.99987e+45	1.50654e+45	4.24534e+44	9.10295e+45	3.08937e+46	5.64793e+45
2.38864e+06	1.20455e+34	1.22746e+20	2.01843e+33	2.96888e+19	1.30350e+45	6.64679e+44	1.84056e+44	3.96620e+45	1.32553e+46	2.46918e+45
3.78574e+06	5.10585e+33	2.09356e+19	8.62927e+32	5.08856e+18	5.50357e+44	2.81566e+44	7.62757e+43	1.67393e+45	5.53322e+45	1.03487e+45
5.99999e+06	2.11676e+33	3.47956e+18	3.59757e+32	8.48457e+17	2.27607e+44	1.20322e+44	3.35578e+43	6.93273e+44	2.28427e+45	4.52917e+44
9.50935e+06	8.64858e+32	5.68538e+17	1.47520e+32	1.38921e+17	9.35247e+43	4.74921e+43	1.24641e+43	2.83802e+44	9.18913e+44	1.79394e+44
1.50713e+07	3.50046e+32	9.18745e+16	5.98461e+31	2.24791e+16	3.84642e+43	2.20416e+43	6.77148e+42	1.15792e+44	3.83323e+44	8.02259e+43
2.38864e+07	1.40826e+32	1.47418e+16	2.41120e+31	3.60997e+15	1.50618e+43	8.48592e+42	2.24418e+42	4.44394e+43	1.44729e+44	3.21003e+43
3.78574e+07	5.64376e+31	2.35475e+15	9.67217e+30	5.76940e+14	5.71171e+42	3.00543e+42	9.85844e+41	1.78155e+43	5.80232e+43	1.66370e+43
5.99999e+07	2.25629e+31	3.75052e+14	3.86906e+30	9.19232e+13	2.75762e+42	-1.48598e+41	-8.02557e+41	7.57939e+42	2.13228e+43	3.05634e+42
9.50935e+07	9.00633e+30	5.96277e+13	1.54498e+30	1.46176e+13	1.30494e+42	1.61953e+42	8.17751e+41	4.09152e+42	6.96253e+42	1.19083e+43
