mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+01	5.95928e+38	1.34243e+36	2.46550e+38	6.73842e+35	1.93560e+51	1.93963e+51	1.87805e+51	2.02020e+51	1.54627e+52	1.47737e+52
1.58489e+01	2.21509e+39	5.26915e+36	1.39939e+39	3.90426e+36	4.26796e+51	4.61192e+51	4.17467e+51	4.77122e+51	3.55140e+52	3.41068e+52
2.51189e+01	9.12211e+39	2.36993e+37	7.43272e+39	2.05994e+37	9.30935e+51	1.08817e+52	8.97412e+51	1.15471e+52	7.76530e+52	7.71332e+52
3.98107e+01	3.80867e+40	1.03490e+38	3.50159e+40	9.74504e+37	1.76830e+52	2.52140e+52	1.71276e+52	2.59307e+52	1.59481e+53	1.54094e+53
6.30957e+01	1.15941e+41	2.90170e+38	1.10902e+41	2.83457e+38	2.58712e+52	5.08012e+52	2.50836e+52	5.28184e+52	2.57926e+53	2.51196e+53
1.00000e+02	1.71988e+41	2.46411e+38	1.66488e+41	2.41456e+38	2.50002e+52	6.32294e+52	2.44128e+52	6.55846e+52	2.82587e+53	2.72572e+53
1.58489e+02	1.62911e+41	1.00703e+38	1.55253e+41	9.92177e+37	1.94839e+52	5.57232e+52	1.93425e+52	5.69485e+52	2.30859e+53	2.26774e+53
2.51189e+02	1.24427e+41	3.26474e+37	1.20340e+41	3.21546e+37	1.41325e+52	4.16110e+52	1.37532e+52	4.25749e+52	1.69202e+53	1.64546e+53
3.98107e+02	8.78816e+40	9.50996e+36	8.55211e+40	9.30179e+36	9.46571e+51	2.94425e+52	9.28127e+51	3.02687e+52	1.17620e+53	1.14582e+53
6.30957e+02	5.95715e+40	2.57127e+36	5.82505e+40	2.52852e+36	6.25624e+51	1.95113e+52	6.14466e+51	2.00595e+52	7.79596e+52	7.62179e+52
1.00000e+03	3.93817e+40	6.83820e+35	3.88546e+40	6.75260e+35	4.08463e+51	1.30337e+52	3.91555e+51	1.32813e+52	5.12928e+52	4.97008e+52
1.58489e+03	2.54749e+40	1.77790e+35	2.51651e+40	1.76154e+35	2.62599e+51	8.36172e+51	2.55052e+51	8.54904e+51	3.30319e+52	3.24500e+52
2.51189e+03	1.65478e+40	4.57457e+34	1.60065e+40	4.49499e+34	1.66067e+51	5.36915e+51	1.62987e+51	5.50486e+51	2.13256e+52	2.06435e+52
3.98107e+03	1.05395e+40	1.16575e+34	1.01961e+40	1.14742e+34	1.07139e+51	3.45402e+51	1.04167e+51	3.53636e+51	1.35324e+52	1.30737e+52
6.30957e+03	6.99318e+39	2.95037e+33	6.79969e+39	2.90355e+33	7.24059e+50	2.23637e+51	6.93670e+50	2.30359e+51	8.85573e+51	8.71825e+51
1.00000e+04	4.85790e+39	7.70748e+32	4.80066e+39	7.65065e+32	5.12127e+50	1.59532e+51	4.89873e+50	1.64800e+51	6.37663e+51	6.15355e+51
1.58489e+04	3.93284e+39	2.19946e+32	3.77588e+39	2.16750e+32	4.32082e+50	1.28884e+51	4.15583e+50	1.34528e+51	5.20749e+51	5.01097e+51
2.51189e+04	2.88898e+39	5.94882e+31	2.77578e+39	5.79908e+31	3.31064e+50	9.53951e+50	3.21482e+50	1.00219e+51	3.97875e+51	3.79635e+51
3.98107e+04	1.89227e+39	1.53108e+31	1.80483e+39	1.50616e+31	2.16695e+50	6.25999e+50	2.09144e+50	6.54016e+50	2.61046e+51	2.51874e+51
6.30957e+04	1.22511e+39	4.19752e+30	1.20000e+39	4.12199e+30	1.42958e+50	4.15037e+50	1.37741e+50	4.32669e+50	1.74090e+51	1.66912e+51
9.50935e+04	7.99011e+38	1.11255e+30	7.66087e+38	1.09043e+30	9.25501e+49	2.66279e+50	8.87349e+49	2.77725e+50	1.11075e+51	1.06497e+51
1.50713e+05	5.04166e+38	2.79486e+29	4.83392e+38	2.73929e+29	5.83961e+49	1.68017e+50	5.59889e+49	1.75239e+50	7.00855e+50	6.71968e+50
2.38864e+05	3.18117e+38	7.02079e+28	3.05010e+38	6.88120e+28	3.68459e+49	1.06014e+50	3.53270e+49	1.10571e+50	4.42217e+50	4.23991e+50
3.78574e+05	2.00722e+38	1.76361e+28	1.92452e+38	1.72855e+28	2.32483e+49	6.68916e+49	2.22900e+49	6.97666e+49	2.79023e+50	2.67523e+50
5.99999e+05	1.26649e+38	4.43009e+27	1.21430e+38	4.34201e+27	1.46688e+49	4.22062e+49	1.40641e+49	4.40202e+49	1.76053e+50	1.68797e+50
9.50935e+05	7.99105e+37	1.11281e+27	7.66180e+37	1.09068e+27	9.25529e+48	2.66304e+49	8.87381e+48	2.77750e+49	1.11082e+50	1.06504e+50
1.50713e+06	5.04202e+37	2.79527e+26	4.83429e+37	2.73969e+26	5.83972e+48	1.68026e+49	5.59894e+48	1.75248e+49	7.00886e+49	6.71997e+49
2.38864e+06	3.18123e+37	7.02143e+25	3.05020e+37	6.88183e+25	3.68415e+48	1.06016e+49	3.53257e+48	1.10570e+49	4.42203e+49	4.23987e+49
3.78574e+06	2.00693e+37	1.76370e+25	1.92438e+37	1.72863e+25	2.32381e+48	6.68810e+48	2.22799e+48	6.97499e+48	2.78926e+49	2.67450e+49
5.99999e+06	1.26535e+37	4.42988e+24	1.21352e+37	4.34185e+24	1.46368e+48	4.21782e+48	1.40426e+48	4.39721e+48	1.75821e+49	1.68656e+49
9.50935e+06	7.95794e+36	1.11205e+24	7.63558e+36	1.08999e+24	9.17081e+47	2.65137e+48	8.79197e+47	2.76404e+48	1.10320e+49	1.05899e+49
1.50713e+07	4.96063e+36	2.78202e+23	4.76419e+36	2.72721e+23	5.64672e+47	1.65253e+48	5.42607e+47	1.71981e+48	6.84726e+48	6.57394e+48
2.38864e+07	3.01500e+36	6.85310e+22	2.89972e+36	6.72002e+22	3.32804e+47	9.99884e+47	3.19888e+47	1.03736e+48	4.09192e+48	3.94441e+48
3.78574e+07	1.73988e+36	1.61786e+22	1.67602e+36	1.58710e+22	1.83115e+47	5.72143e+47	1.76702e+47	5.93324e+47	2.30943e+48	2.23434e+48
5.99999e+07	9.32786e+35	3.55699e+21	8.99810e+35	3.49081e+21	9.41555e+46	3.01126e+47	8.79261e+46	3.15692e+47	1.20033e+48	1.15863e+48
9.50935e+07	4.62852e+35	7.20938e+20	4.46958e+35	7.07760e+20	4.51544e+46	1.52161e+47	4.42353e+46	1.57970e+47	5.77271e+47	5.83851e+47
