mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+04	1.95009e+38	1.37345e+29	1.64911e+38	1.26079e+29	2.27071e+49	5.76386e+49	1.93861e+49	6.90390e+49	2.73778e+50	2.31332e+50
9.50935e+04	1.27551e+38	3.76080e+28	1.07943e+38	3.44910e+28	1.47289e+49	3.74733e+49	1.24569e+49	4.42894e+49	1.76952e+50	1.49688e+50
1.50713e+05	8.04807e+37	9.44712e+27	6.81093e+37	8.66415e+27	9.29340e+48	2.36445e+49	7.85984e+48	2.79452e+49	1.11651e+50	9.44480e+49
2.38864e+05	5.07805e+37	2.37308e+27	4.29747e+37	2.17640e+27	5.86376e+48	1.49188e+49	4.95925e+48	1.76324e+49	7.04472e+49	5.95932e+49
3.78574e+05	3.20404e+37	5.96100e+26	2.71155e+37	5.46697e+26	3.69974e+48	9.41323e+48	3.12909e+48	1.11252e+49	4.44489e+49	3.76010e+49
5.99999e+05	2.02156e+37	1.49735e+26	1.71087e+37	1.37326e+26	2.33428e+48	5.93934e+48	1.97429e+48	7.01934e+48	2.80440e+49	2.37245e+49
9.50935e+05	1.27536e+37	3.76119e+25	1.07946e+37	3.44948e+25	1.47249e+48	3.74728e+48	1.24553e+48	4.42827e+48	1.76913e+49	1.49682e+49
1.50713e+06	8.04293e+36	9.44741e+24	6.80960e+36	8.66458e+24	9.28323e+47	2.36375e+48	7.85397e+47	2.79246e+48	1.11554e+49	9.44107e+48
2.38864e+06	5.06495e+36	2.37249e+24	4.29203e+36	2.17605e+24	5.83485e+47	1.48944e+48	4.94132e+47	1.75790e+48	7.01883e+48	5.94571e+48
3.78574e+06	3.17224e+36	5.94779e+23	2.69380e+36	5.45682e+23	3.63108e+47	9.33513e+47	3.07706e+47	1.09949e+48	4.38100e+48	3.71818e+48
5.99999e+06	1.95135e+36	1.47693e+23	1.66359e+36	1.35611e+23	2.19279e+47	5.74820e+47	1.86501e+47	6.74017e+47	2.67238e+48	2.27761e+48
9.50935e+06	1.15021e+36	3.55235e+22	9.85944e+35	3.26682e+22	1.25073e+47	3.37626e+47	1.06079e+47	3.94620e+47	1.54479e+48	1.32251e+48
1.50713e+07	6.33216e+35	8.02594e+21	5.45856e+35	7.39538e+21	6.61411e+46	1.85753e+47	5.65436e+46	2.15402e+47	8.35557e+47	7.16203e+47
2.38864e+07	3.22326e+35	1.67359e+21	2.79182e+35	1.54498e+21	3.21779e+46	9.38465e+46	2.74452e+46	1.07759e+47	4.11788e+47	3.57431e+47
3.78574e+07	1.52800e+35	3.23097e+20	1.32816e+35	2.98708e+20	1.46179e+46	4.41120e+46	1.26413e+46	5.07211e+46	1.91810e+47	1.68435e+47
5.99999e+07	6.84980e+34	5.86125e+19	5.96857e+34	5.42457e+19	6.59190e+45	1.89529e+46	4.93318e+45	2.28705e+46	8.30694e+46	7.21860e+46
9.50935e+07	2.94961e+34	1.01607e+19	2.57433e+34	9.41045e+18	2.89593e+45	9.09385e+45	2.67050e+45	1.04703e+46	3.40370e+46	3.55464e+46
