mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
6.30957e+01	7.62609e+39	2.18429e+36	5.76998e+39	1.81139e+36	1.00927e+51	2.13372e+51	7.90266e+50	2.81521e+51	1.16429e+52	9.07059e+51
1.00000e+02	6.71000e+39	8.29365e+35	5.14270e+39	6.93596e+35	7.98569e+50	1.80832e+51	6.12795e+50	2.34083e+51	9.42359e+51	7.19900e+51
1.58489e+02	4.99857e+39	2.58870e+35	3.84151e+39	2.18000e+35	5.72983e+50	1.39168e+51	4.33594e+50	1.81771e+51	6.96981e+51	5.24229e+51
2.51189e+02	3.57265e+39	7.40905e+34	2.76724e+39	6.21126e+34	3.84039e+50	9.30461e+50	2.93201e+50	1.21317e+51	4.75140e+51	3.59497e+51
3.98107e+02	2.36948e+39	1.98848e+34	1.86459e+39	1.68583e+34	2.56574e+50	6.20242e+50	1.91378e+50	8.08347e+50	3.14943e+51	2.38062e+51
6.30957e+02	1.57201e+39	5.21054e+33	1.22054e+39	4.43843e+33	1.66850e+50	4.09133e+50	1.24751e+50	5.28953e+50	2.05462e+51	1.58263e+51
1.00000e+03	1.05792e+39	1.38108e+33	8.03655e+38	1.15335e+33	1.12014e+50	2.84212e+50	8.11499e+49	3.57569e+50	1.39991e+51	1.05966e+51
1.58489e+03	7.80204e+38	3.64936e+32	5.58487e+38	3.14404e+32	8.12184e+49	1.85512e+50	5.76228e+49	2.63520e+50	1.01528e+51	7.13640e+50
2.51189e+03	6.65117e+38	1.02552e+32	4.47664e+38	8.48180e+31	7.36871e+49	1.49869e+50	4.84304e+49	2.26357e+50	9.03384e+50	5.86271e+50
3.98107e+03	6.66054e+38	3.69389e+31	4.41849e+38	2.93006e+31	7.57017e+49	1.50914e+50	5.01872e+49	2.25627e+50	9.22252e+50	5.99466e+50
6.30957e+03	5.30262e+38	1.18593e+31	3.59374e+38	9.60811e+30	6.10525e+49	1.25756e+50	4.19818e+49	1.81633e+50	7.33574e+50	4.97546e+50
1.00000e+04	3.45842e+38	3.17943e+30	2.38120e+38	2.55337e+30	4.07140e+49	8.31495e+49	2.70676e+49	1.22612e+50	4.82621e+50	3.35953e+50
1.58489e+04	2.23532e+38	7.97412e+29	1.50281e+38	6.42079e+29	2.58593e+49	5.23814e+49	1.74466e+49	7.79916e+49	3.06744e+50	2.12634e+50
2.51189e+04	1.38910e+38	1.98599e+29	9.40065e+37	1.58402e+29	1.63023e+49	3.32039e+49	1.10596e+49	4.82245e+49	1.95166e+50	1.32391e+50
3.98107e+04	8.72160e+37	5.02416e+28	6.08248e+37	4.03568e+28	1.03619e+49	2.10457e+49	6.94052e+48	3.15462e+49	1.23376e+50	8.43329e+49
6.30957e+04	5.76670e+37	1.35422e+28	3.92242e+37	1.09354e+28	6.71995e+48	1.37422e+49	4.58224e+48	2.01666e+49	8.04753e+49	5.46996e+49
9.50935e+04	3.75947e+37	3.74705e+27	2.55648e+37	3.00883e+27	4.33643e+48	8.86721e+48	2.94244e+48	1.30492e+49	5.21167e+49	3.53891e+49
1.50713e+05	2.37206e+37	9.41241e+26	1.61306e+37	7.55806e+26	2.73605e+48	5.59490e+48	1.85656e+48	8.23340e+48	3.28827e+49	2.23292e+49
2.38864e+05	1.49659e+37	2.36433e+26	1.01777e+37	1.89853e+26	1.72621e+48	3.53014e+48	1.17139e+48	5.19461e+48	2.07456e+49	1.40887e+49
3.78574e+05	9.44086e+36	5.93893e+25	6.42152e+36	4.76895e+25	1.08883e+48	2.22728e+48	7.39021e+47	3.27677e+48	1.30851e+49	8.88888e+48
5.99999e+05	5.95177e+36	1.49170e+25	4.05077e+36	1.19788e+25	6.86152e+47	1.40489e+48	4.65943e+47	2.06551e+48	8.24575e+48	5.60602e+48
9.50935e+05	3.74335e+36	3.74521e+24	2.55243e+36	3.00812e+24	4.30792e+47	8.84894e+47	2.92923e+47	1.29855e+48	5.18012e+48	3.52892e+48
1.50713e+06	2.33749e+36	9.38314e+23	1.60102e+36	7.54212e+23	2.67586e+47	5.54349e+47	1.82424e+47	8.09892e+47	3.22538e+48	2.20641e+48
2.38864e+06	1.43354e+36	2.33052e+23	9.90082e+35	1.87698e+23	1.61840e+47	3.41687e+47	1.10843e+47	4.95199e+47	1.96384e+48	1.35283e+48
3.78574e+06	8.46671e+35	5.63619e+22	5.91584e+35	4.55581e+22	9.32387e+46	2.02723e+47	6.40104e+46	2.90748e+47	1.14382e+48	7.94433e+47
5.99999e+06	4.70379e+35	1.29002e+22	3.32771e+35	1.04755e+22	5.00806e+46	1.13203e+47	3.46338e+46	1.60327e+47	6.24812e+47	4.38641e+47
9.50935e+06	2.42553e+35	2.73565e+21	1.73458e+35	2.23128e+21	2.50069e+46	5.82460e+46	1.71422e+46	8.20754e+46	3.14907e+47	2.22622e+47
1.50713e+07	1.16441e+35	5.36616e+20	8.39569e+34	4.39225e+20	1.17234e+46	2.82479e+46	8.19302e+45	3.92355e+46	1.50438e+47	1.06468e+47
2.38864e+07	5.27332e+34	9.85908e+19	3.82413e+34	8.09021e+19	5.14997e+45	1.27295e+46	3.57444e+45	1.74007e+46	6.59713e+46	4.78188e+46
3.78574e+07	2.28771e+34	1.72489e+19	1.66542e+34	1.41786e+19	2.15446e+45	5.46649e+45	1.53767e+45	7.53075e+45	2.84943e+46	2.12306e+46
5.99999e+07	9.63320e+33	2.91640e+18	7.03058e+33	2.40000e+18	9.57023e+44	2.08507e+45	4.71553e+44	3.24207e+45	1.14158e+46	8.15891e+45
9.50935e+07	3.97634e+33	4.81920e+17	2.90677e+33	3.96880e+17	4.21478e+44	1.14468e+45	3.53695e+44	1.51867e+45	4.30271e+45	4.73495e+45
