mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
1.00000e+02	2.98098e+41	6.37867e+38	2.89171e+41	6.35178e+38	4.63326e+52	1.13438e+53	4.51489e+52	1.14180e+53	5.04460e+53	4.94564e+53
1.58489e+02	2.97775e+41	2.91694e+38	2.92300e+41	2.90904e+38	3.74487e+52	1.04677e+53	3.67611e+52	1.06585e+53	4.40562e+53	4.30907e+53
2.51189e+02	2.45398e+41	9.90653e+37	2.32445e+41	9.79329e+37	2.74285e+52	8.03140e+52	2.71253e+52	8.19286e+52	3.24677e+53	3.23003e+53
3.98107e+02	1.71650e+41	2.93574e+37	1.69599e+41	2.91435e+37	1.86098e+52	5.82491e+52	1.83631e+52	5.90451e+52	2.28896e+53	2.25433e+53
6.30957e+02	1.15411e+41	8.04835e+36	1.16096e+41	7.88714e+36	1.22742e+52	3.85455e+52	1.22087e+52	3.91221e+52	1.53559e+53	1.49742e+53
1.00000e+03	7.80990e+40	2.15217e+36	7.69748e+40	2.11192e+36	8.01832e+51	2.54529e+52	7.86284e+51	2.59696e+52	1.01932e+53	9.99465e+52
1.58489e+03	5.04279e+40	5.63080e+35	4.97218e+40	5.50026e+35	5.16412e+51	1.65104e+52	5.04948e+51	1.69004e+52	6.58200e+52	6.44221e+52
2.51189e+03	3.26504e+40	1.44426e+35	3.20878e+40	1.41454e+35	3.29389e+51	1.07022e+52	3.23583e+51	1.07780e+52	4.18387e+52	4.06677e+52
3.98107e+03	2.03894e+40	3.62008e+34	2.03206e+40	3.64310e+34	2.13411e+51	6.77088e+51	2.06878e+51	6.94147e+51	2.67168e+52	2.61616e+52
6.30957e+03	1.33292e+40	9.44004e+33	1.29513e+40	9.23424e+33	1.37460e+51	4.34385e+51	1.34508e+51	4.45108e+51	1.69937e+52	1.67702e+52
1.00000e+04	8.85959e+39	2.35535e+33	8.69250e+39	2.34127e+33	9.13183e+50	2.86970e+51	9.01153e+50	2.95591e+51	1.13518e+52	1.09843e+52
1.58489e+04	6.58504e+39	6.30235e+32	6.31748e+39	6.17114e+32	6.95660e+50	2.14488e+51	6.86608e+50	2.18300e+51	8.57576e+51	8.24129e+51
2.51189e+04	4.99440e+39	1.74004e+32	4.89393e+39	1.70601e+32	5.61669e+50	1.66775e+51	5.47701e+50	1.73717e+51	6.92313e+51	6.53342e+51
3.98107e+04	3.32862e+39	4.41711e+31	3.22160e+39	4.33477e+31	3.89088e+50	1.13510e+51	3.81190e+50	1.17854e+51	4.67418e+51	4.45713e+51
6.30957e+04	2.27412e+39	1.24860e+31	2.22480e+39	1.21145e+31	2.61379e+50	7.68718e+50	2.53042e+50	7.88857e+50	3.12580e+51	3.06033e+51
9.50935e+04	1.42738e+39	3.21135e+30	1.38967e+39	3.17122e+30	1.65445e+50	4.83136e+50	1.61074e+50	4.96247e+50	1.98516e+51	1.93272e+51
1.50713e+05	9.00672e+38	8.06751e+29	8.76875e+38	7.96670e+29	1.04391e+50	3.04853e+50	1.01633e+50	3.13126e+50	1.25260e+51	1.21951e+51
2.38864e+05	5.68307e+38	2.02662e+29	5.53292e+38	2.00130e+29	6.58670e+49	1.92355e+50	6.41271e+49	1.97575e+50	7.90351e+50	7.69473e+50
3.78574e+05	3.58587e+38	5.09088e+28	3.49113e+38	5.02727e+28	4.15596e+49	1.21370e+50	4.04618e+49	1.24664e+50	4.98685e+50	4.85511e+50
5.99999e+05	2.26256e+38	1.27881e+28	2.20279e+38	1.26283e+28	2.62225e+49	7.65804e+49	2.55298e+49	7.86584e+49	3.14651e+50	3.06340e+50
9.50935e+05	1.42759e+38	3.21229e+27	1.38988e+38	3.17215e+27	1.65452e+49	4.83193e+49	1.61082e+49	4.96305e+49	1.98532e+50	1.93288e+50
1.50713e+06	9.00756e+37	8.06899e+26	8.76959e+37	7.96818e+26	1.04394e+49	3.04875e+49	1.01636e+49	3.13148e+49	1.25267e+50	1.21957e+50
2.38864e+06	5.68338e+37	2.02685e+26	5.53325e+37	2.00153e+26	6.58644e+48	1.92363e+49	6.41275e+48	1.97581e+49	7.90364e+49	7.69491e+49
3.78574e+06	3.58585e+37	5.09125e+25	3.49118e+37	5.02764e+25	4.15548e+48	1.21366e+49	4.04556e+48	1.24657e+49	4.98633e+49	4.85470e+49
5.99999e+06	2.26206e+37	1.27885e+25	2.20245e+37	1.26288e+25	2.62060e+48	7.65725e+48	2.55222e+48	7.86364e+48	3.14556e+49	3.06311e+49
9.50935e+06	1.42586e+37	3.21197e+24	1.38850e+37	3.17187e+24	1.64989e+48	4.82548e+48	1.60593e+48	4.95615e+48	1.98092e+49	1.92960e+49
1.50713e+07	8.95952e+36	8.06090e+23	8.72805e+36	7.96053e+23	1.03173e+48	3.03285e+48	1.00565e+48	3.11236e+48	1.24313e+49	1.21077e+49
2.38864e+07	5.56774e+36	2.01310e+23	5.42748e+36	1.98821e+23	6.30612e+47	1.88041e+48	6.14884e+47	1.92630e+48	7.65679e+48	7.47589e+48
3.78574e+07	3.35561e+36	4.92488e+22	3.27390e+36	4.86478e+22	3.67259e+47	1.12668e+48	3.59202e+47	1.15409e+48	4.54414e+48	4.44679e+48
5.99999e+07	1.90763e+36	1.14532e+22	1.86270e+36	1.13154e+22	2.00515e+47	6.31462e+47	1.92080e+47	6.51394e+47	2.51650e+48	2.46060e+48
9.50935e+07	1.00429e+36	2.46795e+21	9.81232e+35	2.43856e+21	1.01293e+47	3.34792e+47	1.00111e+47	3.43430e+47	1.28434e+48	1.29428e+48
