mDM_(MeV)	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
3.98107e+01	9.60229e+39	7.72246e+36	7.42716e+39	6.45278e+36	1.89630e+51	3.35565e+51	1.63539e+51	4.12602e+51	1.97585e+52	1.64883e+52
6.30957e+01	1.37450e+40	6.10628e+36	1.12757e+40	5.45794e+36	1.91179e+51	4.21186e+51	1.62238e+51	5.15864e+51	2.16926e+52	1.82788e+52
1.00000e+02	1.29172e+40	2.53411e+36	1.06059e+40	2.25254e+36	1.52219e+51	3.73085e+51	1.29307e+51	4.48658e+51	1.79926e+52	1.52102e+52
1.58489e+02	9.68799e+39	8.07982e+35	8.26471e+39	7.21094e+35	1.11416e+51	3.00875e+51	9.19855e+50	3.57752e+51	1.34294e+52	1.11643e+52
2.51189e+02	6.94246e+39	2.35953e+35	5.87001e+39	2.08905e+35	7.55539e+50	1.98286e+51	6.27073e+50	2.37665e+51	9.24282e+51	7.69776e+51
3.98107e+02	4.64196e+39	6.31362e+34	3.93987e+39	5.78942e+34	4.93491e+50	1.34022e+51	4.09654e+50	1.57443e+51	6.15876e+51	5.12631e+51
6.30957e+02	3.11305e+39	1.68501e+34	2.63247e+39	1.50795e+34	3.25754e+50	8.77816e+50	2.64174e+50	1.04393e+51	3.99359e+51	3.38028e+51
1.00000e+03	2.06354e+39	4.38038e+33	1.70406e+39	3.91415e+33	2.11900e+50	5.66040e+50	1.73465e+50	6.85312e+50	2.62156e+51	2.17645e+51
1.58489e+03	1.42063e+39	1.13068e+33	1.11393e+39	1.00028e+33	1.41890e+50	3.76170e+50	1.14784e+50	4.66206e+50	1.77085e+51	1.47793e+51
2.51189e+03	1.00848e+39	3.05874e+32	8.03585e+38	2.58850e+32	1.08354e+50	2.67025e+50	8.36957e+49	3.49178e+50	1.34455e+51	1.02699e+51
3.98107e+03	9.32708e+38	9.14118e+31	7.02567e+38	7.92544e+31	1.04167e+50	2.37904e+50	7.76737e+49	3.21159e+50	1.25083e+51	9.22060e+50
6.30957e+03	8.39172e+38	3.15250e+31	6.40851e+38	2.72085e+31	9.79382e+49	2.20931e+50	7.44446e+49	2.91903e+50	1.18086e+51	8.91886e+50
1.00000e+04	6.02482e+38	9.16571e+30	4.60444e+38	7.86290e+30	7.01509e+49	1.61095e+50	5.29645e+49	2.06524e+50	8.41961e+50	6.38513e+50
1.58489e+04	3.86786e+38	2.33215e+30	2.97361e+38	2.00332e+30	4.46463e+49	1.02553e+50	3.40002e+49	1.36076e+50	5.44447e+50	4.18142e+50
2.51189e+04	2.45925e+38	5.77551e+29	1.89370e+38	5.08403e+29	2.83043e+49	6.50754e+49	2.19480e+49	8.58477e+49	3.42326e+50	2.61005e+50
3.98107e+04	1.54136e+38	1.45695e+29	1.18629e+38	1.25448e+29	1.81799e+49	4.10539e+49	1.37082e+49	5.45236e+49	2.15674e+50	1.67872e+50
6.30957e+04	1.00683e+38	3.91358e+28	7.76034e+37	3.46228e+28	1.17110e+49	2.68373e+49	8.98297e+48	3.46739e+49	1.40212e+50	1.08581e+50
9.50935e+04	6.58008e+37	1.08392e+28	5.04427e+37	9.38263e+27	7.59205e+48	1.75027e+49	5.81239e+48	2.28417e+49	9.12356e+49	6.98798e+49
1.50713e+05	4.15181e+37	2.72278e+27	3.18278e+37	2.35689e+27	4.79026e+48	1.10436e+49	3.66740e+48	1.44123e+49	5.75660e+49	4.40917e+49
2.38864e+05	2.61960e+37	6.83946e+26	2.00822e+37	5.92038e+26	3.02242e+48	6.96813e+48	2.31397e+48	9.09346e+48	3.63211e+49	2.78201e+49
3.78574e+05	1.65278e+37	1.71802e+26	1.26710e+37	1.48715e+26	1.90687e+48	4.39659e+48	1.46000e+48	5.73728e+48	2.29153e+49	1.75532e+49
5.99999e+05	1.04263e+37	4.31546e+25	7.99457e+36	3.73559e+25	1.20280e+48	2.77391e+48	9.21064e+47	3.61915e+48	1.44542e+49	1.10744e+49
9.50935e+05	6.57330e+36	1.08393e+25	5.04288e+36	9.38313e+24	7.57936e+47	1.74958e+48	5.80671e+47	2.28146e+48	9.10976e+48	6.98403e+48
1.50713e+06	4.13578e+36	2.72169e+24	3.17760e+36	2.35637e+24	4.76110e+47	1.10205e+48	3.65142e+47	1.43493e+48	5.72688e+48	4.39696e+48
2.38864e+06	2.58659e+36	6.82225e+23	1.99403e+36	5.90941e+23	2.96001e+47	6.90784e+47	2.27614e+47	8.96364e+47	3.57124e+48	2.75068e+48
3.78574e+06	1.59059e+36	1.69546e+23	1.23358e+36	1.47046e+23	1.79274e+47	4.25765e+47	1.38097e+47	5.49354e+47	2.17815e+48	1.68574e+48
5.99999e+06	9.39989e+35	4.09041e+22	7.34962e+35	3.55578e+22	1.02880e+47	2.52227e+47	7.96801e+46	3.22679e+47	1.26905e+48	9.89530e+47
9.50935e+06	5.20004e+35	9.28606e+21	4.10029e+35	8.09553e+21	5.48759e+46	1.39041e+47	4.22697e+46	1.77087e+47	6.85754e+47	5.37919e+47
1.50713e+07	2.66085e+35	1.94595e+21	2.11313e+35	1.70103e+21	2.71603e+46	7.14404e+46	2.11802e+46	8.99989e+46	3.46583e+47	2.72140e+47
2.38864e+07	1.26693e+35	3.77205e+20	1.01150e+35	3.30425e+20	1.24582e+46	3.38024e+46	9.66374e+45	4.20417e+46	1.59979e+47	1.27795e+47
3.78574e+07	5.69793e+34	6.86308e+19	4.56594e+34	6.02101e+19	5.39723e+45	1.50752e+46	4.28115e+45	1.88331e+46	7.12602e+46	5.80325e+46
5.99999e+07	2.45910e+34	1.19215e+19	1.97540e+34	1.04694e+19	2.40096e+45	6.09235e+45	1.50388e+45	8.23925e+45	2.94952e+46	2.34256e+46
9.50935e+07	1.03174e+34	2.00569e+18	8.30124e+33	1.76257e+18	1.05180e+45	3.06394e+45	9.24147e+44	3.79484e+45	1.15051e+46	1.23100e+46
